id,type,country,neighbor_count,In_Degree,Out_Degree,Tot_Degree,Count,Average_Weight,size,Community,Community_avg_weight,no_location,Connected_political_organization,Score,Suspicion rate
Lauren Sanchez,person,Country_271835,4,0,4,4,379,0.834112633,-1,69,0.847952305,0,0,2.91,48.50%
Crystal Hunter,person,Country_271835,6,2,4,6,139,0.825675043,-1,69,0.847952305,0,0,1.96,32.67%
Christopher Berry,person,Country_271835,4,4,0,4,379,0.807088373,-1,69,0.847952305,0,0,2.27,37.83%
James Patterson,person,Country_271835,7,6,1,7,110,0.821512799,-1,69,0.847952305,0,0,1.3199999999999998,22.00%
Jon Johnson,person,Country_271835,7,5,2,7,110,0.809755874,-1,69,0.847952305,0,0,1.3199999999999998,22.00%
Andrea White,person,Country_271835,3,3,0,3,578,0.80513999,-1,69,0.847952305,0,0,2.27,37.83%
Emily Smith,person,Country_271835,4,0,4,4,379,0.830679143,-1,69,0.847952305,0,0,2.91,48.50%
Megan Gonzales,person,Country_271835,2,0,2,2,1014,0.82933028,-1,69,0.847952305,0,0,2.91,48.50%
Kenneth Warren,person,Country_271835,4,0,4,4,379,0.822650818,-1,69,0.847952305,0,0,2.91,48.50%
Edward Winters,person,Country_271835,9,0,9,9,59,0.851366637,-1,69,0.847952305,0,0,2.91,48.50%
Emily Stevens,person,Country_271835,9,0,9,9,59,0.854633347,-1,69,0.847952305,0,0,2.91,48.50%
Gabrielle Wright,person,Country_271835,8,0,8,8,65,0.856450843,-1,69,0.847952305,0,0,2.91,48.50%
Erika Carter,person,Country_271835,2,0,2,2,1014,0.824847695,-1,69,0.847952305,0,0,2.91,48.50%
James Johnson,person,Country_271835,4,0,4,4,379,0.837769758,-1,69,0.847952305,0,0,2.91,48.50%
Brandi Johnson,person,Country_271835,7,0,7,7,110,0.859251253,-1,69,0.847952305,0,0,2.91,48.50%
Storm,event,Unknown,1,0,1,1,383,0.91288066,-1,1,0.859454355,0,0,2.91,48.50%
91810266,organization,Unknown,1,1,0,1,383,0.9053821,0,3,0.865361844,1,0,3.01,50.17%
HMS,vessel,Unknown,2,1,1,2,1014,0.83269885,-1,0,0.859966164,0,0,0.37,6.17%
John Campbell,person,Country_271835,2,2,0,2,1014,0.84218314,-1,0,0.859966164,0,0,1.3199999999999998,22.00%
Diane Forbes,person,Country_271835,2,0,2,2,1014,0.87066547,-1,17,0.871449309,0,0,1.96,32.67%
Dawn Robinson,person,Country_271835,2,1,1,2,1014,0.87885442,-1,17,0.871449309,0,0,0.37,6.17%
19285,organization,Unknown,14,4,11,15,32,0.861007686,0,22,0.877084116,0,1,0.253,4.22%
Kimberly Williams,person,Country_271835,2,2,0,2,1014,0.886847115,-1,4,0.868860929,0,0,1.3199999999999998,22.00%
John Murray,person,Country_271835,2,2,0,2,1014,0.900317625,-1,16,0.863440281,0,0,1.3199999999999998,22.00%
Nathaniel Shah,person,Country_271835,2,2,0,2,1014,0.84457002,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Stephen Peterson,person,Country_271835,1,1,0,1,383,0.8980977,-1,1,0.859454355,0,0,2.27,37.83%
Eric Roman,person,Country_271835,2,0,2,2,1014,0.89693392,-1,1,0.859454355,0,0,1.96,32.67%
Playa del Cielo  Marine,company,Country_271835,1,1,0,1,383,0.83371717,0,22,0.877084116,1,0,3.01,50.17%
99,organization,Unknown,1,1,0,1,383,0.83672917,0,22,0.877084116,1,0,3.01,50.17%
1f8c20da-5f20-4116-907a-a653089bb8a0,location,Unknown,2,0,2,2,1014,0.817973765,-1,12,0.878477793,0,0,1.96,32.67%
8832615,organization,Unknown,2,1,1,2,1014,0.88531442,0,22,0.877084116,1,0,1.11,18.50%
5199,organization,Unknown,2,0,2,2,1014,0.92613545,1,9,0.878627009,1,0,2.33,38.83%
âoverwhelmedâ,Uncategorized,Unknown,3,3,0,3,578,0.913217633,1,9,0.878627009,1,0,1.69,28.17%
14525ad3-213a-406d-8e3e-64213f0be171,location,Unknown,2,2,0,2,1014,0.8177326,-1,20,0.860504275,0,0,1.3199999999999998,22.00%
Rachel Campbell,person,Country_271835,4,3,1,4,379,0.87507065,-1,31,0.860083032,0,0,0.37,6.17%
Gregory Marsh,person,Country_271835,4,2,2,4,379,0.8421229,-1,31,0.860083032,0,0,0.37,6.17%
Sarah Allen,person,Country_271835,5,3,3,6,139,0.876363282,-1,31,0.860083032,0,0,0.37,6.17%
Brittney Rice,person,Country_271835,3,2,1,3,578,0.86657649,-1,31,0.860083032,0,0,0.37,6.17%
Ashley Long,person,Country_271835,3,3,0,3,578,0.940607193,-1,31,0.860083032,0,0,1.3199999999999998,22.00%
Jessica Hernandez,person,Country_271835,2,2,0,2,1014,0.9040832,-1,17,0.871449309,0,0,1.3199999999999998,22.00%
419,organization,Unknown,2,1,2,3,578,0.87336294,0,31,0.860083032,1,0,1.75,29.17%
577a9358-a718-4d90-a90e-88f88c58160d,location,Unknown,6,4,6,10,35,0.841237151,-1,12,0.878477793,0,0,1.01,16.83%
17de5508-cf65-4e04-9bdd-acba951afe7a,location,Unknown,3,0,3,3,578,0.863328557,-1,13,0.857723572,0,0,1.96,32.67%
ca87f68d-1df8-4746-a8af-8d810f49e783,location,Unknown,1,1,0,1,383,0.81680304,-1,13,0.857723572,0,0,2.27,37.83%
33210,organization,Unknown,2,0,2,2,1014,0.8101134,0,13,0.857723572,0,0,1.96,32.67%
88d63621-4f58-4c7e-a02d-589cefb3a6be,location,Unknown,2,0,2,2,1014,0.90496257,-1,1,0.859454355,0,0,1.96,32.67%
Diane Young,person,Country_271835,2,1,1,2,1014,0.89219847,-1,1,0.859454355,0,0,0.37,6.17%
Traci Elliott,person,Country_271835,3,3,0,3,578,0.890513267,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
hi xng BV Carriers,company,Oceanus,2,1,1,2,1014,0.841529975,0,4,0.868860929,1,0,1.11,18.50%
Lucas Adams,person,Country_271835,1,0,1,1,383,0.8182265,-1,106,0.8182265,0,0,3.86,64.33%
Rebecca Jordan,person,Country_271835,1,1,0,1,383,0.8182265,-1,106,0.8182265,0,0,3.22,53.67%
Scott Day,person,Oceanus,6,4,2,6,139,0.837701642,-1,4,0.868860929,0,0,0.37,6.17%
Colin Hunter,person,Country_271835,3,3,0,3,578,0.82564495,-1,22,0.877084116,0,0,1.3199999999999998,22.00%
b9faf7c4-f237-4112-91bd-71fa0cf8571a,location,Unknown,3,2,1,3,578,0.900126253,-1,4,0.868860929,0,0,0.37,6.17%
135338,organization,Unknown,7,7,0,7,110,0.850931553,1,4,0.868860929,0,1,0.1929999999999999,3.22%
âStuff,event,Unknown,3,2,1,3,578,0.863259243,-1,4,0.868860929,0,0,0.37,6.17%
William Lopez,person,Country_271835,3,3,0,3,578,0.85394045,-1,4,0.868860929,0,0,1.3199999999999998,22.00%
Warren Schwartz,person,Country_271835,3,1,2,3,578,0.867024523,-1,4,0.868860929,0,0,1.01,16.83%
72092,organization,Unknown,4,0,4,4,379,0.84925965,0,0,0.859966164,0,0,1.96,32.67%
b605391a-2c84-4d59-98f0-d12fd185ec64,location,Unknown,2,2,0,2,1014,0.8314827,-1,0,0.859966164,0,0,1.3199999999999998,22.00%
Amy Mcclure,person,Country_271835,2,2,0,2,1014,0.8301544,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
Jessica Mullins,person,Country_271835,2,2,0,2,1014,0.8487845,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
Randall Martinez,person,Country_271835,2,2,0,2,1014,0.8969531,-1,12,0.878477793,0,0,1.3199999999999998,22.00%
Vessels,vessel,Unknown,3,1,2,3,578,0.917580367,-1,8,0.854248151,0,0,1.01,16.83%
511915273,organization,Unknown,9,1,9,10,35,0.868968016,0,12,0.878477793,0,0,1.01,16.83%
435,organization,Unknown,5,5,0,5,203,0.843519962,0,12,0.878477793,1,0,2.06,34.33%
b03a6fc7-507a-4328-9814-57561acb4fc6,location,Unknown,8,5,4,9,59,0.857658181,-1,12,0.878477793,0,0,0.37,6.17%
71608,organization,Unknown,5,5,0,5,203,0.82967348,0,12,0.878477793,0,0,1.3199999999999998,22.00%
Martin Jones,person,Country_271835,2,0,2,2,1014,0.8705604,-1,1,0.859454355,0,0,1.96,32.67%
d4b66d04-ad3c-425a-a123-00e589b86a52,location,Unknown,2,2,0,2,1014,0.84668818,-1,0,0.859966164,0,0,1.3199999999999998,22.00%
95850,organization,Unknown,2,0,2,2,1014,0.892521,2,4,0.868860929,1,0,2.33,38.83%
Danny Walker,person,Country_532332,2,1,1,2,1014,0.8514794,-1,4,0.868860929,0,0,0.37,6.17%
Paul Hoover,person,Country_532332,3,3,0,3,578,0.871885113,-1,4,0.868860929,0,0,1.3199999999999998,22.00%
45310570,political_organization,Unknown,2,0,2,2,1014,0.850531675,-1,4,0.868860929,0,0,1.96,32.67%
Aaron Cruz,person,Country_271835,2,1,1,2,1014,0.854121895,-1,4,0.868860929,0,0,0.37,6.17%
598,political_organization,Unknown,2,0,2,2,1014,0.858121515,-1,107,0.842449677,0,0,2.91,48.50%
928896ee-0c39-4b2c-aee6-910dc225513e,location,Unknown,2,1,1,2,1014,0.826806115,-1,107,0.842449677,0,0,1.3199999999999998,22.00%
442,organization,Unknown,2,2,0,2,1014,0.88323587,0,8,0.854248151,1,0,2.06,34.33%
18139144-efbe-4540-8e65-fde29def1993,location,Unknown,3,1,2,3,578,0.85982138,-1,4,0.868860929,0,0,1.01,16.83%
826749274,organization,Unknown,2,2,0,2,1014,0.84382045,0,4,0.868860929,0,0,1.3199999999999998,22.00%
Michael Wright,person,Country_271835,4,4,0,4,379,0.834546338,-1,12,0.878477793,0,0,1.3199999999999998,22.00%
753,organization,Unknown,1,0,1,1,383,0.80216664,0,108,0.80216664,1,0,4.6,76.67%
Chad Ruiz,person,Country_271835,2,0,2,2,1014,0.822277755,-1,1,0.859454355,0,0,1.96,32.67%
687878,organization,Unknown,2,0,2,2,1014,0.82847237,0,1,0.859454355,1,0,2.7,45.00%
368951,organization,Unknown,2,0,2,2,1014,0.810360125,0,1,0.859454355,1,0,2.7,45.00%
c0ce6d15-622b-42a3-b892-f5efe5b4d00c,location,Unknown,2,0,2,2,1014,0.87262002,-1,1,0.859454355,0,0,1.96,32.67%
a086a63d-19c7-4241-845a-f82c628d09a2,location,Unknown,2,0,2,2,1014,0.83933062,-1,1,0.859454355,0,0,1.96,32.67%
Brett Lee,person,Country_271835,3,3,0,3,578,0.8335911,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Noah Mitchell,person,Country_271835,5,4,2,6,139,0.851441888,-1,1,0.859454355,0,0,0.37,6.17%
037acfda-0d33-4ce8-8907-fe7da3e27dff,location,Unknown,2,1,1,2,1014,0.8090251,-1,1,0.859454355,0,0,0.37,6.17%
Ronnie Gates,person,Country_271835,1,1,0,1,383,0.8530772,-1,12,0.878477793,0,0,2.27,37.83%
âexemplaryâ,Uncategorized,Unknown,1,1,0,1,383,0.84756887,-1,1,0.859454355,1,0,3.01,50.17%
b120bc86-764c-4e2b-9f36-1587f91a20e3,location,Unknown,2,2,0,2,1014,0.83936528,-1,2,0.858512917,0,0,1.3199999999999998,22.00%
4843b052-8f18-4298-9464-d780feb5ddad,location,Unknown,3,3,0,3,578,0.871843167,-1,19,0.833679999,0,0,2.27,37.83%
scooter,vessel,Unknown,2,2,0,2,1014,0.880386425,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
7cc6a1fe-59b5-491c-8985-bf6d77836092,location,Unknown,2,0,2,2,1014,0.94051105,-1,109,0.939234417,0,0,1.96,32.67%
8084530,political_organization,Unknown,2,1,1,2,1014,0.938575675,-1,109,0.939234417,0,0,0.37,6.17%
ce8495cf-fe04-40b3-aaa2-d0bc29131f92,location,Unknown,2,2,0,2,1014,0.938616525,-1,109,0.939234417,0,0,1.3199999999999998,22.00%
6071877,organization,Unknown,2,0,2,2,1014,0.86169362,0,4,0.868860929,0,0,1.96,32.67%
93ac5fec-5f52-4431-a3ff-91430a8062f6,location,Unknown,2,1,1,2,1014,0.8241619,-1,4,0.868860929,0,0,0.37,6.17%
422,organization,Unknown,4,3,1,4,379,0.863934323,0,9,0.878627009,1,0,1.11,18.50%
753589537,organization,Unknown,3,0,3,3,578,0.857332863,0,9,0.878627009,1,0,2.7,45.00%
Spanish Co & Son's,company,Country_984172,2,1,1,2,1014,0.865973375,0,9,0.878627009,1,0,1.11,18.50%
Matthew Anderson,person,Country_271835,2,2,0,2,1014,0.8773704,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
332bb88e-0a63-41e3-8a27-87795fd552e9,location,Unknown,2,0,2,2,1014,0.86070282,-1,1,0.859454355,0,0,1.96,32.67%
course years,event,Unknown,1,1,0,1,383,0.8604057,-1,1,0.859454355,0,0,2.27,37.83%
2ade0908-d1c9-45de-9dbb-3dfec75d9317,location,Unknown,3,3,0,3,578,0.861241777,-1,13,0.857723572,0,0,1.3199999999999998,22.00%
Portuguese Sardines GmbH & Co. KG Line,company,Country_271835,4,0,4,4,379,0.897226548,0,13,0.857723572,0,0,1.96,32.67%
Lake Nyasa Ltd. Corporation,company,Country_271835,2,2,0,2,1014,0.834149785,0,12,0.878477793,1,0,2.06,34.33%
Joshua Huang,person,Country_271835,2,0,2,2,1014,0.870660025,-1,13,0.857723572,0,0,1.96,32.67%
3740,organization,Unknown,2,1,1,2,1014,0.866330335,0,13,0.857723572,1,0,1.11,18.50%
440,organization,Unknown,1,0,1,1,383,0.8536375,0,8,0.854248151,1,0,3.65,60.83%
601882545,organization,Unknown,2,0,2,2,1014,0.87010075,0,19,0.833679999,1,0,3.65,60.83%
88651,organization,Unknown,1,1,0,1,383,0.9061913,0,19,0.833679999,1,0,3.96,66.00%
William Taylor,person,Country_271835,1,0,1,1,383,0.8083254,-1,6,0.871177745,0,0,2.91,48.50%
4294544a-9643-4cfd-97a0-ac656cb17e60,location,Unknown,1,0,1,1,383,0.9369775,-1,8,0.854248151,0,0,2.91,48.50%
Hannah Ray,person,Country_271835,2,2,0,2,1014,0.878126735,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
c495290e-2de7-487d-a139-f273c4974539,location,Unknown,2,1,1,2,1014,0.83909995,-1,11,0.857844709,0,0,0.37,6.17%
353361057,organization,Unknown,1,1,0,1,383,0.91693646,0,4,0.868860929,1,0,3.01,50.17%
Amstel Inc,Uncategorized,Unknown,4,0,4,4,379,0.868240393,-1,28,0.853917804,1,0,2.7,45.00%
âHelpâ,Uncategorized,Unknown,4,4,0,4,379,0.906986108,1,28,0.853917804,1,0,1.69,28.17%
35829746,organization,Unknown,2,2,0,2,1014,0.803534425,0,28,0.853917804,1,0,2.06,34.33%
Charlotte Lopez,person,Country_271835,2,0,2,2,1014,0.80958265,-1,28,0.853917804,0,0,1.96,32.67%
Mark Scott,person,Country_271835,2,2,0,2,1014,0.9267103,-1,2,0.858512917,0,0,1.3199999999999998,22.00%
86034444,organization,Unknown,1,0,1,1,383,0.8699345,1,20,0.860504275,1,0,3.28,54.67%
Nicholas King,person,Country_271835,2,2,0,2,1014,0.815580325,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
James Andrews,person,Country_271835,2,2,0,2,1014,0.8420664,-1,31,0.860083032,0,0,1.3199999999999998,22.00%
Joshua Wright,person,Country_271835,3,1,2,3,578,0.816515397,-1,25,0.901522813,0,0,1.01,16.83%
Mary Harrington,person,Country_271835,4,3,1,4,379,0.881005183,-1,25,0.901522813,0,0,0.37,6.17%
âsleepy,Uncategorized,Unknown,4,4,0,4,379,0.874267473,2,25,0.901522813,1,1,0.933,15.55%
67745773,political_organization,Unknown,2,0,2,2,1014,0.923239615,-1,25,0.901522813,0,0,1.96,32.67%
214883455,organization,Unknown,2,0,2,2,1014,0.86086801,0,8,0.854248151,1,0,2.7,45.00%
Brett Moss,person,Country_271835,2,1,1,2,1014,0.88156027,-1,18,0.865107563,0,0,0.37,6.17%
e69d4cb2-8bec-4496-8518-7426c6b9da65,location,Unknown,1,1,0,1,383,0.8256399,-1,2,0.858512917,0,0,2.27,37.83%
Kagera River  GmbH & Co. KG Delivery,company,Country_271835,4,2,2,4,379,0.897308103,1,8,0.854248151,1,0,0.74,12.33%
16,Uncategorized,Unknown,7,6,8,14,42,0.835663343,6,2,0.858512917,1,0,1.48,24.67%
Holly Donaldson,person,Country_271835,2,3,0,3,578,0.872285007,-1,2,0.858512917,0,0,1.3199999999999998,22.00%
c8026923-944a-4155-b2ec-e160135e0c47,location,Unknown,2,0,2,2,1014,0.831186135,-1,2,0.858512917,0,0,1.96,32.67%
58cf758d-a6f2-48ba-ac0c-89581ae6b4a5,location,Unknown,1,0,1,1,383,0.914931,-1,9,0.878627009,0,0,2.91,48.50%
313441257,organization,Unknown,2,1,1,2,1014,0.884340025,1,4,0.868860929,1,1,-0.017,-0.28%
222079892,organization,Unknown,5,4,1,5,203,0.886317688,1,6,0.871177745,1,0,0.74,12.33%
2919,organization,Unknown,3,2,1,3,578,0.921453453,0,6,0.871177745,1,0,1.11,18.50%
Dana Montes,person,Country_271835,3,2,1,3,578,0.856357893,-1,6,0.871177745,0,0,0.37,6.17%
1518,organization,Unknown,3,0,3,3,578,0.883830267,0,19,0.833679999,0,0,2.91,48.50%
9820523,organization,Unknown,4,2,2,4,379,0.85004871,0,14,0.896611834,1,0,1.11,18.50%
Bryce Chavez,person,Country_271835,2,2,0,2,1014,0.838731945,-1,14,0.896611834,0,0,1.3199999999999998,22.00%
90c3cb48-8060-4a55-804c-710044d19487,location,Unknown,3,0,3,3,578,0.85540071,-1,1,0.859454355,0,0,1.96,32.67%
Brittany Rivers,person,Country_271835,2,2,0,2,1014,0.92287281,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
2ed68d75-994e-43dd-b326-a2adfa540562,location,Unknown,2,2,0,2,1014,0.82182711,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Michelle Evans,person,Country_271835,2,0,2,2,1014,0.81745498,-1,1,0.859454355,0,0,1.96,32.67%
05d471b4-0e8c-4879-80b2-ef600220e09d,location,Unknown,2,1,2,3,578,0.867671313,-1,2,0.858512917,0,0,1.01,16.83%
James Garcia,person,Country_271835,2,1,1,2,1014,0.8802678,-1,2,0.858512917,0,0,0.37,6.17%
Kendra Owens,person,Country_271835,1,1,0,1,383,0.8567476,-1,18,0.865107563,0,0,2.27,37.83%
15,organization,Unknown,2,2,0,2,1014,0.828647585,0,11,0.857844709,0,0,1.3199999999999998,22.00%
805275,organization,Unknown,6,4,3,7,110,0.875242269,0,8,0.854248151,0,1,-0.387,-6.45%
fcef975b-e382-4c81-8160-41bf9e5bf937,location,Unknown,4,2,2,4,379,0.833352313,-1,8,0.854248151,0,0,0.37,6.17%
âPublic Loaders,Uncategorized,Unknown,2,2,0,2,1014,0.95056945,-1,25,0.901522813,0,0,1.3199999999999998,22.00%
715490,organization,Unknown,2,1,1,2,1014,0.854942225,0,8,0.854248151,1,0,1.11,18.50%
14952,organization,Unknown,3,0,3,3,578,0.85605912,1,110,0.874502263,1,0,2.33,38.83%
âEQUIPMENTâ,Uncategorized,Unknown,4,4,0,4,379,0.902157718,2,110,0.874502263,1,0,1.69,28.17%
353642,organization,Unknown,4,1,3,4,379,0.867318733,2,110,0.874502263,1,0,1.38,23.00%
Ronald Gray,person,Country_193919,3,2,1,3,578,0.862975133,-1,110,0.874502263,0,0,0.37,6.17%
Debbie Ayala,person,Country_928409,2,1,1,2,1014,0.87851382,-1,110,0.874502263,0,0,0.37,6.17%
Terri Rodriguez,person,Country_271835,1,0,2,2,1014,0.9137537,-1,1,0.859454355,0,0,1.96,32.67%
6457,organization,Unknown,3,2,2,4,379,0.83619275,0,0,0.859966164,1,0,1.11,18.50%
6513816,organization,Unknown,3,2,2,4,379,0.820116225,0,0,0.859966164,1,0,1.11,18.50%
43797101,organization,Unknown,3,4,0,4,379,0.83808465,0,0,0.859966164,1,0,2.06,34.33%
535955126,organization,Unknown,5,6,0,6,139,0.855115647,0,0,0.859966164,1,0,2.06,34.33%
8211361,organization,Unknown,7,8,0,8,65,0.85270755,0,0,0.859966164,1,0,2.06,34.33%
Scania Seafaring SRL Express,company,Country_271835,2,1,1,2,1014,0.83352152,0,0,0.859966164,1,0,1.11,18.50%
Estrella del Sol LLC,company,Country_271835,2,1,1,2,1014,0.881651615,0,8,0.854248151,1,0,1.11,18.50%
73470062,political_organization,Unknown,2,1,1,2,1014,0.82729085,-1,1,0.859454355,0,0,0.37,6.17%
Kenneth Fox,person,Country_271835,3,3,0,3,578,0.824530133,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
777,organization,Unknown,1,1,0,1,383,0.90094924,0,20,0.860504275,1,0,3.01,50.17%
âshabuâ,Uncategorized,Unknown,5,4,1,5,203,0.89006499,2,6,0.871177745,0,0,0.0,0.00%
Rebecca Coleman,person,Country_271835,2,2,0,2,1014,0.891997905,-1,6,0.871177745,0,0,1.3199999999999998,22.00%
868626239,organization,Unknown,2,0,2,2,1014,0.85908653,0,6,0.871177745,1,0,2.7,45.00%
573756802,organization,Unknown,3,2,1,3,578,0.844690287,0,6,0.871177745,0,0,0.37,6.17%
Margaret Hodges,person,Country_271835,5,0,9,9,59,0.880020417,-1,1,0.859454355,0,0,1.96,32.67%
7680453,organization,Unknown,2,2,0,2,1014,0.898575815,1,14,0.896611834,1,0,1.69,28.17%
64c45541-e00b-423c-bc7d-238aa3a4d3ad,location,Unknown,1,1,0,1,383,0.88633054,-1,13,0.857723572,0,0,2.27,37.83%
thirty days,movement,Unknown,1,1,0,1,383,0.9079706,-1,22,0.877084116,0,0,2.27,37.83%
c2d2e029-6f38-4148-9079-15615103cea6,location,Unknown,3,1,2,3,578,0.82686553,-1,12,0.878477793,0,0,1.01,16.83%
186,organization,Unknown,2,2,0,2,1014,0.8642655,0,12,0.878477793,0,0,1.3199999999999998,22.00%
Kristin Johnston,person,Country_271835,2,2,0,2,1014,0.822769015,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
âcrisisâ,Uncategorized,Unknown,2,2,0,2,1014,0.87457268,-1,2,0.858512917,0,0,1.3199999999999998,22.00%
812137,organization,Unknown,2,1,1,2,1014,0.815190345,0,1,0.859454355,1,1,0.353,5.88%
961bafd7-8d2b-405a-9c79-0f5345498cab,location,Unknown,2,2,0,2,1014,0.85301274,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
5334,organization,Unknown,1,0,1,1,383,0.8541318,0,9,0.878627009,1,0,3.65,60.83%
35679,political_organization,Unknown,2,1,1,2,1014,0.82537815,-1,1,0.859454355,0,0,0.37,6.17%
Jason Neal,person,Country_271835,1,1,0,1,383,0.9121435,-1,4,0.868860929,0,0,2.27,37.83%
Diana Dawson,person,Country_271835,7,0,7,7,110,0.91045279,-1,1,0.859454355,0,0,1.96,32.67%
Courtney Johnson,person,Marebak,12,8,5,13,36,0.882026675,-1,7,0.862319347,0,0,0.37,6.17%
613556,organization,Unknown,1,0,1,1,383,0.84641635,0,17,0.871449309,1,1,2.893,48.22%
353,organization,Unknown,3,3,1,4,379,0.853478473,2,12,0.878477793,0,0,0.0,0.00%
Aicrowe Biotech Co,Uncategorized,Unknown,1,0,1,1,383,0.941871,-1,7,0.862319347,0,0,2.91,48.50%
0f952ad7-6ecb-472e-8a30-895501a0e8c8,location,Unknown,5,4,1,5,203,0.910578,-1,7,0.862319347,0,0,0.37,6.17%
9507963,organization,Unknown,3,2,1,3,578,0.84890703,2,16,0.863440281,1,0,0.74,12.33%
979294,organization,Unknown,1,0,1,1,383,0.84055233,0,1,0.859454355,1,0,3.65,60.83%
25222883,organization,Unknown,5,0,5,5,203,0.918289174,1,7,0.862319347,0,0,1.59,26.50%
Gaosheng Biotechnology Co,Uncategorized,Unknown,5,2,3,5,203,0.871236754,1,7,0.862319347,0,0,0.64,10.67%
d2948905-9121-400b-905f-e449bf8ca35e,location,Unknown,6,6,0,6,139,0.878524667,-1,7,0.862319347,0,0,1.3199999999999998,22.00%
AirPods,vessel,Unknown,1,1,1,2,1014,0.932887705,-1,1,0.859454355,0,0,0.37,6.17%
5246016,organization,Unknown,2,2,0,2,1014,0.80367493,0,1,0.859454355,1,0,2.06,34.33%
64863263,organization,Unknown,4,3,1,4,379,0.865418883,0,16,0.863440281,1,0,1.11,18.50%
Danish Lobster Ltd. Liability Co,company,Country_271835,5,0,5,5,203,0.838292846,0,16,0.863440281,0,0,1.96,32.67%
76,Uncategorized,Unknown,2,0,2,2,1014,0.827248635,-1,-1,0.0,1,0,3.633000000000001,60.55%
vansâ,Uncategorized,Unknown,2,2,0,2,1014,0.846477,-1,14,0.896611834,1,0,2.06,34.33%
36868,organization,Unknown,1,0,1,1,383,0.8361346,0,14,0.896611834,1,0,3.65,60.83%
3127062,organization,Unknown,2,1,1,2,1014,0.8723699,0,14,0.896611834,1,0,1.11,18.50%
3369,organization,Unknown,2,1,1,2,1014,0.90033342,0,13,0.857723572,1,0,1.11,18.50%
30880,organization,Unknown,2,0,2,2,1014,0.858841235,0,1,0.859454355,1,0,2.7,45.00%
âDisastrousâ,Uncategorized,Unknown,2,2,0,2,1014,0.879057,-1,8,0.854248151,1,0,2.06,34.33%
Lake Manyara  SRL Brothers,company,Country_271835,1,1,0,1,383,0.8936238,0,8,0.854248151,1,0,3.01,50.17%
8ce9074f-2904-41ea-896a-5d932e06f54c,location,Unknown,1,1,0,1,383,0.8022316,-1,4,0.868860929,0,0,2.27,37.83%
3d009ee1-0d95-4516-802f-8a5110bde01e,location,Unknown,4,3,2,5,203,0.874355456,-1,20,0.860504275,0,0,0.37,6.17%
64667049,organization,Unknown,2,2,0,2,1014,0.96184242,0,1,0.859454355,1,0,2.06,34.33%
1303,organization,Unknown,9,3,6,9,59,0.861403183,0,20,0.860504275,0,1,0.253,4.22%
dbeb3e02-dc0c-4455-a16b-2d0b9cb2c65a,location,Unknown,4,0,4,4,379,0.893086898,-1,15,0.863185026,0,0,1.96,32.67%
601e76fd-8517-4269-b976-2743987a49f3,location,Unknown,3,1,2,3,578,0.871909867,-1,15,0.863185026,0,0,1.01,16.83%
67261634,organization,Unknown,4,3,1,4,379,0.857194428,0,15,0.863185026,0,0,0.37,6.17%
344,organization,Unknown,4,4,0,4,379,0.840554348,0,15,0.863185026,0,0,1.3199999999999998,22.00%
ba0514a3-9c57-4b04-a7c5-89fc0463fdda,location,Unknown,2,1,1,2,1014,0.88513622,-1,0,0.859966164,0,0,0.37,6.17%
60197861,organization,Unknown,3,3,1,4,379,0.870806117,0,20,0.860504275,0,0,0.37,6.17%
8978,organization,Unknown,2,1,1,2,1014,0.905244835,0,1,0.859454355,1,0,1.11,18.50%
Sharon Townsend,person,Country_271835,2,2,0,2,1014,0.8175008,-1,6,0.871177745,0,0,1.3199999999999998,22.00%
Travis Sparks,person,Country_271835,2,0,2,2,1014,0.845662225,-1,1,0.859454355,0,0,1.96,32.67%
Deborah Porter DDS,person,Country_271835,2,1,1,2,1014,0.8707264,-1,1,0.859454355,0,0,0.37,6.17%
d4291c4b-873e-4830-b44a-85227fde3ee2,location,Unknown,2,0,2,2,1014,0.930742565,-1,10,0.917601877,0,0,1.96,32.67%
Amanda Clayton,person,Country_271835,2,1,1,2,1014,0.905360985,-1,10,0.917601877,0,0,0.37,6.17%
âshark finâ,Uncategorized,Unknown,2,2,0,2,1014,0.911832725,1,1,0.859454355,1,0,1.69,28.17%
