id,product_services,revenue_omu,type,country,company_type,clothing,furniture,groceries,logistics,machinery,management,metals,miscellaneous,pharmaceutical,plastics,food,seafood,missing,company_size
Wright LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Ltd,Furniture,6716.6728,Company,ZH,Limited,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wright Ltd,Furniture,6716.6728,Company,ZH,Limited,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wright Ltd,Furniture,6716.6728,Company,ZH,Limited,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wright Ltd,Furniture,6716.6728,Company,ZH,Limited,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wright Ltd,Furniture,6716.6728,Company,ZH,Limited,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wright Ltd,Furniture,6716.6728,Company,ZH,Limited,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wright Ltd,Furniture,6716.6728,Company,ZH,Limited,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wright Ltd,Furniture,6716.6728,Company,ZH,Limited,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wright Ltd,Furniture,6716.6728,Company,ZH,Limited,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wright Ltd,"Fish and fish products (fresh and frozen seafood and other aquatic products, and canned and cured fish and seafood)",6568.1556,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Wright Ltd,"Fish and fish products (fresh and frozen seafood and other aquatic products, and canned and cured fish and seafood)",6568.1556,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Wright Ltd,"Fish and fish products (fresh and frozen seafood and other aquatic products, and canned and cured fish and seafood)",6568.1556,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Wright Ltd,"Fish and fish products (fresh and frozen seafood and other aquatic products, and canned and cured fish and seafood)",6568.1556,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Wright Ltd,"Fish and fish products (fresh and frozen seafood and other aquatic products, and canned and cured fish and seafood)",6568.1556,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Wright Ltd,"Fish and fish products (fresh and frozen seafood and other aquatic products, and canned and cured fish and seafood)",6568.1556,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Wright Ltd,"Fish and fish products (fresh and frozen seafood and other aquatic products, and canned and cured fish and seafood)",6568.1556,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Wright Ltd,"Fish and fish products (fresh and frozen seafood and other aquatic products, and canned and cured fish and seafood)",6568.1556,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Wright Ltd,"Fish and fish products (fresh and frozen seafood and other aquatic products, and canned and cured fish and seafood)",6568.1556,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Wright Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"Wright, Anderson and Smith",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Armstrong and Bishop",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Bowen and Park",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Bowman and Hays",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Bradley and Wong",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Brown and Andrade",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Brown and Harris",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Carey and Yoder",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Crane and Smith",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Duncan and Edwards",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Elliott and Austin","Rubber and plastics footwear with vulcanized rubber or plastics soles, molded or cemented to rubber, plastics, or fabric upper, and rubber and plastics protective footwear; Offers athletic shoes, beach sandals, boots, and canvas shoes, as well as climbing shoes, galoshes, protective footwear, sandals, shower sandals, and water shoes, among many others",0.0,Company,ZH,missing,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Wright, Ford and Ramirez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Garcia and Rodriguez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Griffith and Watkins",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Hall and Stout",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Jackson and Sweeney",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Johnson and Butler",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Jones and Carpenter",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Kramer and Vega",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Martin and Sanders",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Morton and Obrien",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Peterson and Kelley",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Ramos and Whitaker",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Randolph and Branch",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Reyes and Brown",Management and operation of a chain of Italian wine and cafe restaurants,1045536.727,Company,ZH,missing,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Wright, Romero and Gamble",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Ross and Smith",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Ruiz and Jones",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Simpson and Jacobs",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Stevens and Carson","General line of grocery products which include canned and frozen food items, beverages, tobacco, fresh fruits and vegetables, fresh and prepared meats, fish, and poultry, and other related products",6316.6728,Company,ZH,missing,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Wright, Turner and Long",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Valenzuela and Hall",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Walker and Hammond",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Wilson and Lopez",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wright, Yu and Phillips",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Alvarado,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Bender,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Blevins,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Bowers,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Boyd,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Boyd,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Boyd,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Boyd,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Carr,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Clark,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Colon,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Davis,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Flynn,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Galloway,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-George,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Griffin,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Harrison,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Hill,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Hopkins,"Equipment that crushes, screens, grinds, processes, enriches, and recycles mineral products",2807549.092,Company,ZH,missing,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wright-Johnson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Kidd,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-King,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Lee,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Lewis,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Lyons,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Martinez,,8146.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Mays,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Miranda,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Montgomery,Sportswear and outerwear,103880.6088,Company,ZH,missing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wright-Moore,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Reed,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Smith,Lactic acid and lactates,65385.1153,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wright-Torres,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Turner,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Wade,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-White,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Woods,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright-Young,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wu Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wu PLC,Powersports vehicles and propulsion systems,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wu PLC,Powersports vehicles and propulsion systems,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wu PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wu PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wu, Davis and Simon",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wu, Hodges and Wong",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wu, Parsons and Mcdonald",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wu, Shepherd and Ray",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wu-Carpenter,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wu-Hayes,,172447.0558,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wu-Rowe,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wyatt and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wyatt Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wyatt Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wyatt Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wyatt Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wyatt Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wyatt Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Wyatt, Adkins and Murray",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wyatt, Hall and Huff",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wyatt, Sanchez and Dunlap",Canned and cured fish and seafoods,205297.7327,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Wyatt, Smith and King",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wyatt, Ward and Foster",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wyatt-Stewart,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wyatt-Turner,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xiǎo lóng xiā Carriers,Clipping machines and clips,64094.125,Company,Utoporiana,missing,0,0,0,0,1,0,0,0,0,0,0,0,0,29
xiǎo lóng xiā Company,"Industrial and household adhesives, glues, caulking compounds, sealants, and linoleum, tile, and rubber cements from vegetable, animal, or synthetic plastics materials",5236.6728,Company,Coralmarica,Co,0,0,0,0,0,0,0,0,0,1,0,0,0,0
xiǎo lóng xiā Corp,Footwear products,110047.7046,Company,Marebak,Co,1,0,0,0,0,0,0,0,0,0,0,0,0,1
xiǎo lóng xiā Corporation Distribution,Steel and aluminum wheels,209666.6728,Company,Oceanus,Co,0,0,0,0,0,0,1,0,0,0,0,0,0,1
xiǎo lóng xiā GmbH & Co. KG,Seafood product,40712.5177,Company,Marebak,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,1,1,0,3
xiǎo lóng xiā Incorporated,,0.0,Company,Jiraputra,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
xiǎo lóng xiā Incorporated,,0.0,Company,Jiraputra,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
xiǎo lóng xiā Incorporated,,0.0,Company Contacts,Oceanus,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
xiǎo lóng xiā Incorporated,,0.0,Company Contacts,Oceanus,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,1
xiǎo lóng xiā Logistics,,0.0,Company,Oceanus,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xiǎo lóng xiā Ltd. Corporation,Specialises in weaving broadwoven fabrics and felts,18955.1991,Company,Quornova,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,1
xiǎo lóng xiā Nori,"Specialises in supplying a wide range of products, such as abrasives (abrasive grain, cratex, dressing stones, diamond, flap wheels); air tools (air grinders and filters & hoses); bead stringing supplies; benches and chairs (bench accessories, bench pins, benches and chairs); blanks and cutters; books and videos (casting, engraving, gemstones); brushes (end brushes, wheel and cup brushes); buffs and laps (cloth buffs, inside ring buffs); burs (bur stands, busch burs, carbide burs, diamond burs); casting equipment (casting kits, casting machines, crucibles, flasks and bases, investing supplies); cleaning (air cleaners, cleaning solutions, cleaning kits); compressors and vacuums; decorative finishes; diamond compounds; diamond tools; drills, taps and reamers; electroplating; end mills; engraving; felts; files and rifflers; finishes stones; flex shafts and handpieces; hammers and mallets; lighting; mandrels; measuring tools; packaging and display; photography and imaging; pliers and nippers; polishing stones; power tools; rolling mills and drawing; safety and shop supplies; sandblasting; saws and saw frames; scrapers and scribers; hears; stamps; stone setting tools; torches and soldering; tumblers; tweezers; ultrasonic polishers; watch tools and batteries; and wildfowl carving tools",19066.6728,Company,Oceanus,missing,0,0,0,0,1,0,0,0,0,0,0,0,0,1
xiǎo lóng xiā OJSC Transport,,6100.3903,Company,Riodelsol,OJSC,0,0,0,0,0,0,0,0,0,0,0,0,1,2
xiǎo lóng xiā SRL,,4989.6258,Company,Solovarossa,SRL,0,0,0,0,0,0,0,0,0,0,0,0,1,8
xiǎo lóng xiā SRL Captain,,9446.6728,Company,Oceanus,SRL,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xiǎo xiā Abalone Kga Transport,,11315.7907,Company,Nalakond,Kga,0,0,0,0,0,0,0,0,0,0,0,0,1,2
xiǎo xiā Cargo  Corp Carriers,"Stains, varnishes, lacquers, enamels, shellacs, and water repellant coatings for concrete and masonry; Allied paint products, such as putties, paint and varnish removers, paint brush cleaners, and frit",0.0,Company,Utoparadia,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,2
xiǎo xiā Ltd Line,"Textile machinery and equipment, as well as its parts and accessories",61519.588,Company,Isliandor,Limited,0,0,0,0,1,0,0,0,0,0,0,0,0,5
xiǎo xiā Ltd. Corporation Delivery,,5106.6728,Company,Oceanus,Co,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xiǎo xiā Ltd. Liability Co Marine conservation,,10516.6728,Company,Coralmarica,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xiǎo xiā Oyj Marine ecology,"Value-added salmon products (marinated salmon portions, smoked sockeye lox, barbecued chum salmon tips and chunks, and Indian Candy); Salmon Caviar, Salmon Roe Skeins, Herring Roe, Herring Roe on Kelp, Pacific Hake, black cod, halibut, pilchards, and food herring",0.0,Company,Coralmarica,Oyj,0,0,0,0,0,0,0,0,0,0,1,0,0,2
xún yú A/S Transport,,0.0,Company,Sol y Oceana,A/S,0,0,0,0,0,0,0,0,0,0,0,0,1,1
xún yú AB Consultants,International trade and logistics services,22066.6728,Company,Oceanus,AB,0,0,0,1,0,0,0,0,0,0,0,0,0,1
xún yú AS Transit,,15351.4572,Company,Marebak,A/S,0,0,0,0,0,0,0,0,0,0,0,0,1,1
xún yú Cargo ship,"Offers all forms of traditional signage products, as well as design and branding; Delivers projects covering companies in all industries including automotive, finance, government, hotels, petroleum, restaurants, and retail",22766.6728,Company,Oceanus,missing,0,0,0,0,0,0,0,0,0,0,1,0,0,2
xún yú Inc Line,Less than-container load and full-container load import and export services,18366.6728,Company,Oceanus,Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1
xún yú Incorporated and Son's,"Adhesives (cyanoacrylate, UV curing, anaerobic, epoxy, methyl methacrylate, adhesive accelerator, adhesive remover, adhesive primer and medical adhesives); glue solutions; and adhesive equipment and adhesive packaging (LED UV curing lamps, LED UV curing floodlight, Linop dispensing, bottles and dosing tips)",7666.6728,Company,Oceanus,Sons,0,0,0,0,1,0,0,0,1,0,0,0,0,23
xún yú Sp World,,4752.5196,Company,Marebak,Sp,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Yang Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yang LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Yang LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Yang LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Yang LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Yang Ltd,Pre-finished metal,59172.7543,Company,ZH,Limited,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Yang, Bell and Mitchell","Metal-working and plastic manufacturing; Reverse engineering, maquila (injection, thermoforming, blowing), virtual export, manufacture and maintenance of molds (injection, thermoforming, blowing, dies), and engineering (the process can start anywhere in the cycle)",15127.8358,Company,ZH,missing,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Yang, Conway and Owens",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Yang, Oconnor and Prince",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Yang, Warren and Patterson",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yang-Donovan,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yang-Harris,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yang-Rivera,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yang-Wright,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yates Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yates Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yates Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yates Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yates PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Yates, Thomas and Baker",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yates-Castro,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yates-Jacobs,General merchandise and other related consumer products,108149.1547,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yenisei  Eel GmbH & Co. KG Services,,10707.2542,Company,Brindisola,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Yenisei  Eel GmbH & Co. KG Services,,10707.2542,Company,Brindisola,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Yenisei  Eel GmbH & Co. KG Services,,10707.2542,Company,Brindisola,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Yenisei  Eel GmbH & Co. KG Services,,8543.8212,Company,Nalakond,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Yenisei  Eel GmbH & Co. KG Services,,8543.8212,Company,Nalakond,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Yenisei  Eel GmbH & Co. KG Services,,8543.8212,Company,Nalakond,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Yenisei  Eel GmbH & Co. KG Services,Canned and cured fish and seafoods,86380.956,Company,Thessalandia,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,1,1,0,8
Yenisei  Eel GmbH & Co. KG Services,Canned and cured fish and seafoods,86380.956,Company,Thessalandia,Ges.m.b.H,0,0,0,0,0,0,0,0,0,0,1,1,0,8
