company_id,BOCnt,CCCnt,tot_revenue,avg_revenue,size
Mar del Caribe LLC,0,0,4911.6932,0.0,0
Mar del Caribe Transport,0,0,,0.0,0
Mar del Este & Son's,0,0,,0.0,0
Mar del Este SE Marine conservation,0,0,5156.6728,0.0,0
Mar del Golfo GmbH Carriers,0,0,30766.6728,0.0,0
Mar del Golfo Sagl Shipping,0,0,5356.6728,0.0,0
Mar del Golfo Trout,0,0,,0.0,0
Mar del Norte Coral Reef Corp Shipping,0,0,4926.6728,0.0,0
Mar del Norte Ges.m.b.H. Freight,0,0,17366.6728,0.0,0
Mar del Oeste Corp Transportation,0,0,,0.0,0
Mar del Oeste LC Logistics,0,0,4856.6728,0.0,0
Mar del Oeste Solutions,0,0,13156.6728,0.0,0
Mar del Oeste Starfish Oyj Transportation,0,0,5436.6728,0.0,0
Mar del Paraíso Fish,0,0,,0.0,0
Mar del Paraíso Oceanography,0,0,5110.6728,0.0,0
Mar del Paraíso Oyj Sailor,0,0,5316.6728,0.0,0
Mar del Placer Company Import,0,0,9716.6728,0.0,0
Mar del Placer Shipping Coral,0,0,4736.6728,0.0,0
Mar y Luna ОАО,0,0,,0.0,0
Mar y Viento - CJSC International,0,0,5156.6728,0.0,0
Marine Masterminds AG Industrial,0,0,,0.0,0
Marine Masterminds LC United,0,0,10606.6728,0.0,0
Marine Mavericks GmbH & Co. KG Freight,0,0,,0.0,0
Marine Mavericks Ltd. Corporation Port,0,0,14866.6728,0.0,0
Marine Mermaids SE Overseas,0,0,12466.6728,0.0,0
Marine Mermaids Sp Oceanography,0,0,8066.6728,0.0,0
"Marks, Davis and Johns",0,0,4746.6728,0.0,0
"Marks, Schneider and Brown",0,0,,0.0,0
Marlin Masters Kga Logistics,0,0,,0.0,0
Marlin Masters Ltd. Corporation,0,0,5680.6728,0.0,0
MarlinMania Marine mist AB Transport,0,0,16766.6728,0.0,0
Marmooska Ltd. Liability Co Mussel,0,0,19666.6728,0.0,0
Marquez Ltd,0,0,,0.0,0
"Marquez, Ford and Porter",0,0,34666.6728,0.0,0
"Marquez, Pierce and Weaver",0,0,6996.4637,0.0,0
Marquez-Smith,0,0,26320.7549,0.0,0
Marshall Ltd,0,0,213666.6728,0.0,0
"Marshall, Carr and Higgins",0,0,9074.8007,0.0,0
"Marshall, Fisher and Gregory",0,0,19422.8757,0.0,0
"Marshall, Reed and Adams",0,0,,0.0,0
Marshall-Hansen,0,0,5178.9679,0.0,0
Marsh-Pineda,0,0,5596.6728,0.0,0
Marsh-Vaughn,0,0,,0.0,0
"Martin, Anderson and Hill",0,0,6990.6728,0.0,0
"Martin, Garcia and Wilson",0,0,10601.0052,0.0,0
"Martin, Henderson and Adkins",0,0,7543.9529,0.0,0
"Martin, Johnson and Johnson",0,0,476679.5578,0.0,0
"Martin, Mitchell and Maddox",0,0,8176.6728,0.0,0
"Martin, Phelps and Chavez",0,0,13896.6728,0.0,0
"Martin, Robinson and Velez",0,0,,0.0,0
Martin-Bautista,0,0,,0.0,0
Martinez PLC,0,0,79999.1884,0.0,0
Martinez PLC,0,0,37786.9953,0.0,0
"Martinez, Brown and Ryan",0,0,5891.4811,0.0,0
"Martinez, Garcia and Barber",0,0,5286.6728,0.0,0
"Martinez, Hall and Harris",0,0,182429.7575,0.0,0
"Martinez, Henderson and Bernard",0,0,19566.6728,0.0,0
"Martinez, Lyons and Mccarty",0,0,5176.6728,0.0,0
"Martinez, Pierce and Smith",0,0,,0.0,0
"Martinez, Scott and Simon",0,0,26098.5694,0.0,0
"Martinez, Small and Wolf",0,0,39665.3664,0.0,0
"Martinez, Soto and Smith",0,0,721216.227,0.0,0
Martinez-Black,0,0,,0.0,0
Martinez-Burton,0,0,,0.0,0
Martinez-Francis,0,0,25066.6728,0.0,0
Martinez-Murphy,0,0,14137.5868,0.0,0
Martinez-Murphy,0,0,,0.0,0
Martinez-Rodriguez,0,0,,0.0,0
Martin-Ford,0,0,5636.6728,0.0,0
Martin-Hamilton,0,0,71365.7783,0.0,0
Martin-Stein,0,0,,0.0,0
Martin-Ward,0,0,,0.0,0
Mason LLC,0,0,33461.484,0.0,0
Mason LLC,0,0,,0.0,0
Mason Ltd,0,0,6508571.493,0.0,0
Mason-Baxter,0,0,75668.211,0.0,0
"Massey, Martinez and Heath",0,0,13116.4778,0.0,0
"Mata, Williams and Cunningham",0,0,5126.6728,0.0,0
Mata-Conley,0,0,,0.0,0
Mathis Group,0,0,,0.0,0
Matthews LLC,0,0,10446.6728,0.0,0
"Matthews, Walters and Reed",0,0,762418.4896,0.0,0
Matthews-Carr,0,0,125955.7601,0.0,0
Matthews-Franklin,0,0,,0.0,0
Matthews-Williams,0,0,40380.87,0.0,0
May LLC,0,0,,0.0,0
"May, Ramirez and Rasmussen",0,0,513779.0425,0.0,0
Maynard-Ayala,0,0,34666.6728,0.0,0
Mayo Inc,0,0,,0.0,0
"Mayo, Gonzales and Harper",0,0,,0.0,0
Mays Group,0,0,29666.6728,0.0,0
"Mays, Moore and Manning",0,0,11444.2038,0.0,0
Mbowo Ltd. Corporation Brothers,0,0,,0.0,0
Mcbride Inc,0,0,12048.1118,0.0,0
Mcbride Inc,0,0,8248.6728,0.0,0
Mcbride-Lawson,0,0,,0.0,0
"Mccall, Hebert and Sutton",0,0,12207.6111,0.0,0
Mccann-Gallegos,0,0,19566.6728,0.0,0
Mccann-Madden,0,0,67566.6728,0.0,0
"Mccarthy, Branch and Holloway",0,0,27551.4005,0.0,0
"Mccarthy, Choi and Stewart",0,0,4826.6728,0.0,0
Mcclain-Hayes,0,0,,0.0,0
Mcclure Ltd,0,0,11594.8582,0.0,0
Mccormick-Nelson,0,0,,0.0,0
"Mccullough, Scott and Stone",0,0,104562.1238,0.0,0
"Mcdaniel, Johnson and Fields",0,0,,0.0,0
"Mcdaniel, Mann and Conner",0,0,,0.0,0
Mcdaniel-Castillo,0,0,,0.0,0
Mcdaniel-Hampton,0,0,6588.3184,0.0,0
"Mcdonald, Dougherty and Smith",0,0,,0.0,0
Mcdonald-Alvarado,0,0,,0.0,0
Mcdonald-Hanna,0,0,5166.6738,0.0,0
Mcdonald-Jackson,0,0,7216.0614,0.0,0
Mcdonald-Kelly,0,0,,0.0,0
Mcdonald-Knox,0,0,13586.6728,0.0,0
Mcdonald-Mathews,0,0,47264.1097,0.0,0
Mcdowell-Hernandez,0,0,,0.0,0
Mcfarland Group,0,0,78576.4641,0.0,0
"Mcfarland, Holmes and Alexander",0,0,250015.4658,0.0,0
Mcgee LLC,0,0,9450.7495,0.0,0
Mcgee-Jackson,0,0,507013.6178,0.0,0
"Mcgrath, Cortez and Bryan",0,0,,0.0,0
"Mcgrath, Williamson and Tucker",0,0,,0.0,0
Mcguire-Kelley,0,0,,0.0,0
"Mckay, Lucas and Mcclain",0,0,965116.0715,0.0,0
"Mckee, Kaufman and Mahoney",0,0,4871.5908,0.0,0
"Mckenzie, Peterson and Gordon",0,0,,0.0,0
"Mckinney, Underwood and Parker",0,0,,0.0,0
Mckinney-Andrews,0,0,7301.5261,0.0,0
Mcknight PLC,0,0,663441.9794,0.0,0
"Mclaughlin, Valdez and Moore",0,0,6153.6222,0.0,0
"Mcmahon, Moody and Mcdonald",0,0,4900.3344,0.0,0
"Mcmahon, Phillips and Knight",0,0,14543.047,0.0,0
Mcmahon-Berger,0,0,,0.0,0
Mcmahon-Thompson,0,0,21624.9128,0.0,0
"Mcmillan, Brock and Carroll",0,0,59639.9498,0.0,0
Mcmillan-Mccann,0,0,,0.0,0
Meadows-Price,0,0,13602.1242,0.0,0
Medina PLC,0,0,,0.0,0
Medina-Howard,0,0,328670.6709,0.0,0
Meghalaya  NV Salt spray,0,0,,0.0,0
Mejia LLC,0,0,,0.0,0
"Mejia, Morris and Coleman",0,0,,0.0,0
"Mejia, Rodriguez and Hopkins",0,0,8434.7837,0.0,0
Melendez PLC,0,0,117831.5239,0.0,0
Melendez PLC,0,0,,0.0,0
Melendez-Daugherty,0,0,5270.9337,0.0,0
Melton PLC,0,0,4946.6728,0.0,0
Melton-Owens,0,0,380965.1968,0.0,0
"Mendez, Lopez and Barker",0,0,,0.0,0
Mendez-Bender,0,0,41549.7727,0.0,0
Mendez-Mason,0,0,41473.0365,0.0,0
Mendez-Ruiz,0,0,172666.6728,0.0,0
Mendoza LLC,0,0,76529.3876,0.0,0
Mercado LLC,0,0,,0.0,0
Mercado-Buckley,0,0,,0.0,0
"Merritt, Evans and Thomas",0,0,261154.3959,0.0,0
"Merritt, Frazier and Castro",0,0,,0.0,0
"Merritt, Mueller and Wall",0,0,45617.5605,0.0,0
"Meyer, Carroll and Davis",0,0,20408.7651,0.0,0
"Meyer, Greene and Hale",0,0,12156.6728,0.0,0
"Meyer, King and Soto",0,0,132361.2144,0.0,0
Meyer-Ho,0,0,7000282.818,0.0,0
"Meyers, Roberts and Maddox",0,0,12166.6728,0.0,0
Meyers-Thomas,0,0,,0.0,0
Meza-Jensen,0,0,,0.0,0
Michael and Sons,0,0,10026.6728,0.0,0
"Michael, Buchanan and Walker",0,0,4896.6728,0.0,0
"Michael, Mccormick and Cline",0,0,10549.2884,0.0,0
"Michael, Ortiz and Bennett",0,0,,0.0,0
Middleton Group,0,0,,0.0,0
"Miles, Huerta and Johnson",0,0,,0.0,0
"Miller, Alvarez and Blanchard",0,0,,0.0,0
"Miller, Braun and Ferguson",0,0,,0.0,0
"Miller, Cardenas and Clarke",0,0,12126.2252,0.0,0
"Miller, Cook and Anderson",0,0,,0.0,0
"Miller, Cummings and Kennedy",0,0,30841.377,0.0,0
"Miller, Flores and Ramirez",0,0,,0.0,0
"Miller, Howard and Miller",0,0,,0.0,0
"Miller, Mueller and Mccullough",0,0,,0.0,0
"Miller, Robertson and Powell",0,0,,0.0,0
"Miller, Shepard and Bryant",0,0,,0.0,0
"Miller, Smith and Thomas",0,0,6661.3475,0.0,0
"Miller, Young and Mann",0,0,,0.0,0
Miller-Frazier,0,0,23824.2154,0.0,0
Miller-Hebert,0,0,5566.6728,0.0,0
Miller-Hernandez,0,0,4746.6728,0.0,0
Miller-Hunt,0,0,,0.0,0
Miller-Marsh,0,0,,0.0,0
Miller-Serrano,0,0,5116.6728,0.0,0
Miller-Sparks,0,0,,0.0,0
Miller-Weiss,0,0,9043.5217,0.0,0
Miller-Whitehead,0,0,,0.0,0
Miller-Williams,0,0,5416.6728,0.0,0
"Mills, Chan and Huang",0,0,,0.0,0
"Mills, Davis and Walker",0,0,,0.0,0
Mills-Massey,0,0,17916.4231,0.0,0
"Mitchell, Rodriguez and Hall",0,0,31059.0579,0.0,0
Mitchell-Cooper,0,0,91840.4971,0.0,0
Mitchell-Jones,0,0,,0.0,0
Mitchell-Lewis,0,0,22366.6728,0.0,0
Mitchell-Meyer,0,0,4736.6728,0.0,0
móguǐ yú Co International,0,0,5369.0287,0.0,0
Molina-Mejia,0,0,4666.7027,0.0,0
Molina-Wallace,0,0,,0.0,0
Monarch Cruise ship Ges.m.b.H. Holdings,0,0,5776.6728,0.0,0
Monarch Ltd. Corporation Sashimi,0,0,,0.0,0
"Monroe, Smith and Miller",0,0,250254.9871,0.0,0
Monroe-Miller,0,0,246135.5818,0.0,0
"Montes, Woods and Jenkins",0,0,30376.0935,0.0,0
Montes-Lee,0,0,,0.0,0
"Montgomery, Marquez and Hunt",0,0,,0.0,0
"Montgomery, Smith and Arnold",0,0,,0.0,0
Montoya Inc,0,0,4796.6728,0.0,0
"Montoya, Jones and Fletcher",0,0,19815.7947,0.0,0
Montoya-Gonzalez,0,0,13496.2317,0.0,0
Moody Inc,0,0,,0.0,0
Moody-Snyder,0,0,,0.0,0
"Moon, Ellis and Vasquez",0,0,10261.869,0.0,0
Moon-Hughes,0,0,733281.6728,0.0,0
"Moore, Brown and Byrd",0,0,,0.0,0
"Moore, Hoover and Morrison",0,0,41766.6728,0.0,0
"Moore, Jordan and Galvan",0,0,11929.7389,0.0,0
"Moore, Lucas and Foster",0,0,27183.0053,0.0,0
"Moore, Mccormick and Thomas",0,0,26284.7438,0.0,0
Moore-Bean,0,0,4666.6728,0.0,0
Moore-Brandt,0,0,,0.0,0
Moore-Martinez,0,0,,0.0,0
Moore-Mcgrath,0,0,,0.0,0
"Mora, Fox and Davis",0,0,,0.0,0
Morales Ltd,0,0,90966.6728,0.0,0
"Morales, Kerr and Thompson",0,0,,0.0,0
"Morales, Rodriguez and Schwartz",0,0,,0.0,0
"Morales, Young and Taylor",0,0,23739782.32,0.0,0
Morales-Kennedy,0,0,7097.5199,0.0,0
Morales-Sutton,0,0,5108.3869,0.0,0
"Moran, Baldwin and Sanders",0,0,5692.2432,0.0,0
"Moran, Lewis and Jimenez",0,0,65592905.53,0.0,0
"Moran, Sanchez and Moore",0,0,8319.6728,0.0,0
"Moreno, Smith and Davis",0,0,13039.5244,0.0,0
Moreno-Martinez,0,0,,0.0,0
"Morgan, Lawson and Schultz",0,0,160729.0131,0.0,0
"Morgan, Robinson and Stevens",0,0,,0.0,0
"Morgan, Turner and Webb",0,0,8913.5624,0.0,0
"Morgan, Wade and Simmons",0,0,52412.3403,0.0,0
"Morgan, Wells and Chavez",0,0,35745.1814,0.0,0
Morgan-Clarke,0,0,,0.0,0
Morgan-Ingram,0,0,16566.6728,0.0,0
Morgan-Johnson,0,0,22029.717,0.0,0
Morgan-Perez,0,0,47006.396,0.0,0
Morgan-Rivas,0,0,12187.741,0.0,0
Morris LLC,0,0,16633.9188,0.0,0
Morris PLC,0,0,235677.4945,0.0,0
"Morris, Estes and Scott",0,0,37566.6728,0.0,0
"Morris, Jones and Gregory",0,0,15166.6728,0.0,0
"Morris, Mckinney and Nixon",0,0,28609.4406,0.0,0
"Morris, Miller and Cunningham",0,0,136139.0957,0.0,0
"Morris, Price and Baker",0,0,8430.1812,0.0,0
"Morris, Smith and Hawkins",0,0,9671.8719,0.0,0
"Morris, Walters and Wade",0,0,14176.6728,0.0,0
Morris-Cruz,0,0,,0.0,0
Morris-Douglas,0,0,13466.6728,0.0,0
"Morrison, Hanna and Johnson",0,0,215648.176,0.0,0
Morris-Preston,0,0,7666.6728,0.0,0
Morris-Sawyer,0,0,9621.7894,0.0,0
Morrow Inc,0,0,131738.0485,0.0,0
Morrow-Austin,0,0,,0.0,0
Morrow-Krause,0,0,5055.2148,0.0,0
Morton-Poole,0,0,,0.0,0
"Mosley, Reed and Walker",0,0,,0.0,0
Moss-Castro,0,0,178688.9641,0.0,0
Mount Kenya  Import Ferry,0,0,,0.0,0
Moyer PLC,0,0,,0.0,0
Moyer-Floyd,0,0,26998.8867,0.0,0
Mueller Ltd,0,0,37909.2266,0.0,0
"Mueller, Robinson and Shah",0,0,9631.477,0.0,0
"Mueller, Taylor and May",0,0,,0.0,0
Mueller-Harris,0,0,,0.0,0
mǔlì Sea spray Corporation Shipping,0,0,,0.0,0
Mullen-Kim,0,0,,0.0,0
Mullins Group,0,0,21566.6728,0.0,0
Mullins-Davis,0,0,5466.6728,0.0,0
"Munoz, Castaneda and Lester",0,0,9029.0437,0.0,0
"Munoz, Santos and Chavez",0,0,,0.0,0
Munoz-Vargas,0,0,1100070.686,0.0,0
Murillo-Soto,0,0,6666.6728,0.0,0
"Murphy, Fisher and Barnes",0,0,256738.5963,0.0,0
Murphy-Hoffman,0,0,52824.4562,0.0,0
Murphy-Miller,0,0,16874.4874,0.0,0
Murphy-Mills,0,0,75766.6728,0.0,0
Murphy-Robinson,0,0,,0.0,0
Murray-Short,0,0,31266.6728,0.0,0
Murray-Taylor,0,0,40401.8484,0.0,0
Murray-Thomas,0,0,,0.0,0
"Myers, Gregory and Jones",0,0,,0.0,0
"Myers, Richardson and Small",0,0,,0.0,0
"Myers, Riley and Henry",0,0,6340.3996,0.0,0
"Myers, Terry and Stevenson",0,0,412518.9803,0.0,0
"Myers, Ward and Mack",0,0,9189.9086,0.0,0
Myers-Ball,0,0,8646.6728,0.0,0
Myers-Stewart,0,0,585844.6642,0.0,0
Namib Desert  SRL Marine,0,0,7846.6728,0.0,0
Nash PLC,0,0,59523.1625,0.0,0
"Nash, Lamb and Peters",0,0,18166.6728,0.0,0
Náutica del Este AS,0,0,9016.6728,0.0,0
Náutica del Este Sailor,0,0,25366.6728,0.0,0
Náutica del Este Seafaring Ges.m.b.H. Brothers,0,0,5156.6728,0.0,0
Náutica del Este ОАО,0,0,,0.0,0
Náutica del Este ОАО,0,0,5636.6728,0.0,0
Náutica del Mar A/S Forwading,0,0,,0.0,0
Náutica del Mar Shipping,0,0,5216.6728,0.0,0
Náutica del Norte AB,0,0,16210.6839,0.0,0
Náutica del Norte BV,0,0,6056.6728,0.0,0
Náutica del Norte Co,0,0,13841.3434,0.0,0
Náutica del Norte Co,0,0,7906.6728,0.0,0
Náutica del Sol LC,0,0,6006.6728,0.0,0
Náutica del Sol OJSC,0,0,,0.0,0
Navarro Inc,0,0,13498.6835,0.0,0
"Navarro, Wu and Adams",0,0,5636.6728,0.0,0
Nazhivka Seafoam OJSC Transit,0,0,11426.6728,0.0,0
Neal and Sons,0,0,,0.0,0
Neal-Cummings,0,0,,0.0,0
"Nelson, Kirby and Williams",0,0,25303.5769,0.0,0
"Nelson, Larson and Banks",0,0,54466.6728,0.0,0
"Nelson, Ramirez and Mayer",0,0,,0.0,0
Nelson-Goodwin,0,0,,0.0,0
Nelson-Hall,0,0,25545.5752,0.0,0
Nelson-Kennedy,0,0,5946.6728,0.0,0
Nelson-Manning,0,0,,0.0,0
Nelson-Price,0,0,,0.0,0
Nelson-Webb,0,0,4765.0393,0.0,0
Nelson-White,0,0,5556.6728,0.0,0
Nelson-Williams,0,0,60743.4347,0.0,0
Neptune's Bounty Plc Transport,0,0,4846.6728,0.0,0
Neptune's Bounty S.p.A. Forwading,0,0,4736.6728,0.0,0
Neptune's Bounty ОАО Import,0,0,8096.6728,0.0,0
Neptune's Kingdom AG Cargo,0,0,11916.6728,0.0,0
Neptune's Kingdom Co Marine,0,0,,0.0,0
Neptune's Kingdom GmbH Line,0,0,5166.6728,0.0,0
Neptune's Realm S.A. de C.V.,0,0,5636.6728,0.0,0
Neva  GmbH & Co. KG,0,0,4736.6728,0.0,0
"Newman, Bennett and Soto",0,0,,0.0,0
Newton-Thompson,0,0,65967.4381,0.0,0
"Nguyen, Buchanan and Long",0,0,13357.6241,0.0,0
"Nguyen, Johnson and Robinson",0,0,6851.863,0.0,0
"Nguyen, Shepherd and Howard",0,0,,0.0,0
"Nguyen, Solis and Levy",0,0,5456.6728,0.0,0
"Nguyen, Tran and Palmer",0,0,5636.6728,0.0,0
"Nguyen, Vasquez and Lozano",0,0,41820.157,0.0,0
Nguyen-Davis,0,0,30066.6728,0.0,0
Nguyen-Kaiser,0,0,,0.0,0
Nguyen-Parker,0,0,21004.3173,0.0,0
Nichols LLC,0,0,60166.6728,0.0,0
"Nichols, Stephens and Davis",0,0,11616.6728,0.0,0
Nichols-Myers,0,0,26400.9323,0.0,0
Nichols-Roberts,0,0,,0.0,0
Nichols-Smith,0,0,8032.6003,0.0,0
Niger Bend   AG Marine,0,0,4786.6728,0.0,0
Niger River   GmbH & Co. KG,0,0,139666.6728,0.0,0
Niger River   N.V. International,0,0,5636.6728,0.0,0
Nile Crocodile  GmbH & Co. KG Sea,0,0,4736.6728,0.0,0
Nixon-Barrett,0,0,11310.9977,0.0,0
"Nolan, Mills and Beasley",0,0,,0.0,0
Norman Group,0,0,,0.0,0
Norman Ltd,0,0,,0.0,0
Norman-Solomon,0,0,14056.6728,0.0,0
Norris Group,0,0,,0.0,0
Norris PLC,0,0,106811.658,0.0,0
"Norris, Smith and Benson",0,0,6718.4809,0.0,0
"Norris, Tate and Thomas",0,0,,0.0,0
Norris-Fischer,0,0,,0.0,0
Norris-Vargas,0,0,,0.0,0
North Kga Marine sanctuary,0,0,15766.6728,0.0,0
North Ltd. Corporation Shipyard,0,0,5076.6728,0.0,0
North N.V. Marine conservation,0,0,,0.0,0
Northeast Catchers Inc Industrial,0,0,9746.6728,0.0,0
Northeast Ltd. Liability Co Marine conservation,0,0,18866.6728,0.0,0
"Norton, Arnold and Rodriguez",0,0,26966.6728,0.0,0
"Norton, Barton and Mclaughlin",0,0,543453.8439,0.0,0
"Norton, Moore and Schmidt",0,0,,0.0,0
"Norton, Wise and Hansen",0,0,20082.3634,0.0,0
Norwegian Haddock Ltd. Corporation Line,0,0,4906.6728,0.0,0
Norwegian King Crab -,0,0,4756.6728,0.0,0
Norwegian King Crab CJSC Sea,0,0,,0.0,0
Norwegian King Crab Ltd. Corporation,0,0,9866.6728,0.0,0
Norwegian King Crab Sagl Flounder,0,0,14186.6728,0.0,0
Norwegian Shrimp Co Marine sanctuary,0,0,6666.6728,0.0,0
"Novak, Jacobs and Greene",0,0,58666.6728,0.0,0
"Novak, Perkins and Rice",0,0,,0.0,0
"Obrien, Dominguez and Horne",0,0,4666.6728,0.0,0
"Obrien, Montgomery and Henderson",0,0,,0.0,0
"Obrien, Velez and Carpenter",0,0,,0.0,0
Obrien-Sanchez,0,0,7666.6728,0.0,0
Obrien-Stanton,0,0,11032.7641,0.0,0
Ocean Odyssey S.p.A. Line,0,0,,0.0,0
Ocean Outfitters Marine conservation,0,0,14036.6728,0.0,0
Ocean Outfitters Pic and Son's,0,0,14496.6728,0.0,0
Ocean Outlaws Submarine CJSC Transportation,0,0,,0.0,0
OceanFront Foods GmbH Brothers,0,0,,0.0,0
Oceanfront Oases Company Express,0,0,,0.0,0
Oceanfront Oases Sailor BV Logistics,0,0,,0.0,0
Oceanfront Oasis Barracuda ОАО Shipping,0,0,,0.0,0
Oceanfront Oasis S.A. de C.V.,0,0,11486.6728,0.0,0
Oceanic Blue Tidal flat Ltd. Corporation Solutions,0,0,,0.0,0
Oceanic Explorers Tom yum,0,0,13696.6728,0.0,0
Oceanic Oasis LC Solutions,0,0,4966.6728,0.0,0
Oceanic Oasis OJSC Consultants,0,0,36166.6728,0.0,0
Oceanic Oceans Marine life,0,0,11806.6728,0.0,0
Oceanic Opportunities Inc Marine conservation,0,0,,0.0,0
Oceanic Oracle & LLC Logistics,0,0,5156.6728,0.0,0
Oceanic Oracle Coast Corp Forwading,0,0,,0.0,0
Oceanic Outfitters Incorporated Herring,0,0,5616.6728,0.0,0
OceanicOrigin Foods Cargo  SRL Consultants,0,0,7586.6728,0.0,0
OceanicOrigin Foods Co Consulting,0,0,123255.1488,0.0,0
OceanKing Ltd. Liability Co Import,0,0,,0.0,0
OceanKing s Marine life Seabreeze,0,0,31066.6728,0.0,0
OceanKing s ship Pic Logistics,0,0,6131.942,0.0,0
Océano de Coral Inc,0,0,,0.0,0
Océano del Este Company,0,0,,0.0,0
Océano del Este Sagl Shipping,0,0,31166.6728,0.0,0
Ochoa PLC,0,0,18611.7977,0.0,0
"Ochoa, Howe and Ryan",0,0,,0.0,0
"Ochoa, Ryan and Mccarty",0,0,10948.8683,0.0,0
Oconnell Group,0,0,14474.1989,0.0,0
Oconnor Group,0,0,,0.0,0
"Oconnor, Burns and Howell",0,0,4966.6728,0.0,0
Oconnor-Peterson,0,0,,0.0,0
Odonnell-Richardson,0,0,95358.4494,0.0,0
OJSC Ltd. Liability Co,0,0,,0.0,0
Oka  Ltd. Corporation Delivery,0,0,5006.6728,0.0,0
Okavango River  & S.A. de C.V. Delivery,0,0,,0.0,0
Okavango River  Marine biology,0,0,6826.6728,0.0,0
Ola Azul Seabass S.p.A. Enterprises,0,0,5636.6728,0.0,0
Ola de la Costa NV,0,0,28566.6728,0.0,0
Ola de la Costa Sp,0,0,4756.6728,0.0,0
Ola del Este Ges.m.b.H.,0,0,23466.6728,0.0,0
Ola del Este Ges.m.b.H.,0,0,7886.6728,0.0,0
Ola del Este Pic,0,0,5416.6728,0.0,0
Ola del Mar Corp Forwading,0,0,4916.6728,0.0,0
Ola del Mar Corp Lighthouse,0,0,,0.0,0
Ola del Mar Ges.m.b.H.,0,0,4976.6728,0.0,0
Ola del Mar N.V. Trout,0,0,7666.6728,0.0,0
Ola Marina Company Marine life,0,0,7066.6728,0.0,0
Ola Marina Company Shipping,0,0,14766.6728,0.0,0
Ola Marina NV Overseas,0,0,6786.6728,0.0,0
Olas del Mar CJSC,0,0,4766.6728,0.0,0
Olas del Mar LC,0,0,16266.6728,0.0,0
Olas del Sur Limited Liability Company,0,0,5776.6728,0.0,0
Olas del Sur Oyj Merchants,0,0,12696.6728,0.0,0
"Olsen, Patton and Morgan",0,0,,0.0,0
Olson LLC,0,0,12602.6081,0.0,0
Olson LLC,0,0,,0.0,0
"Olson, Maxwell and Leach",0,0,,0.0,0
"Olson, Wallace and Williams",0,0,162815.0516,0.0,0
Olson-Carter,0,0,57969.3214,0.0,0
Olson-Daniels,0,0,193808.5287,0.0,0
Olson-Stevenson,0,0,19705.4884,0.0,0
Olson-Warren,0,0,,0.0,0
Omo River  Shipping Sailboat,0,0,,0.0,0
Oneal-Arnold,0,0,11406.6728,0.0,0
Oneill PLC,0,0,,0.0,0
"Oneill, Moore and Anderson",0,0,,0.0,0
OOO Ltd. Liability Co Transport,0,0,,0.0,0
Orange River   BV Forwading,0,0,,0.0,0
Orange River   OJSC Logistics,0,0,,0.0,0
Orange River   Pic Industrial,0,0,,0.0,0
Orange River Mouth   Caviar ОАО United,0,0,32266.6728,0.0,0
Orange River Mouth   LLC Wakame,0,0,7386.6728,0.0,0
Oranjestad Coast Co Consulting,0,0,5196.6728,0.0,0
Oranjestad Corp Marine biology,0,0,,0.0,0
"Orozco, Armstrong and Juarez",0,0,31266.6728,0.0,0
"Orozco, Smith and Price",0,0,,0.0,0
"Orozco, Vasquez and Lane",0,0,8155.2615,0.0,0
Orr-Mcdowell,0,0,,0.0,0
Orr-Robinson,0,0,48666.6728,0.0,0
Orrs Limited Liability Company,0,0,5846.6728,0.0,0
"Ortega, Mendez and Murphy",0,0,107146.691,0.0,0
Ortiz PLC,0,0,,0.0,0
"Ortiz, Jenkins and Williams",0,0,110174.472,0.0,0
"Ortiz, Johnson and Welch",0,0,8886.6728,0.0,0
"Ortiz, Powers and Jefferson",0,0,17066.6728,0.0,0
Ortiz-Graham,0,0,56066.6728,0.0,0
Osborn-Murray,0,0,24666.6728,0.0,0
Owen Ltd,0,0,954936.3323,0.0,0
Owen Ltd,0,0,29510.5856,0.0,0
Owen PLC,0,0,,0.0,0
"Owens, Bartlett and Fisher",0,0,6882.5668,0.0,0
Owens-Carter,0,0,8199.5782,0.0,0
Owens-Jones,0,0,,0.0,0
"Pace, Mitchell and Stevenson",0,0,169694.8462,0.0,0
"Pace, Stevens and Gibson",0,0,,0.0,0
"Pacheco, Wright and Lee",0,0,,0.0,0
"Padilla, Newman and Ford",0,0,53378.7579,0.0,0
Padilla-Wright,0,0,,0.0,0
Palmer LLC,0,0,,0.0,0
"Palmer, Berger and Castillo",0,0,23266.6728,0.0,0
Pao gan Ltd. Corporation,0,0,5856.6728,0.0,0
Paradera CJSC Dry dock,0,0,4926.6728,0.0,0
Paradera Ltd. Corporation & Son's,0,0,,0.0,0
Parker Inc,0,0,56770.4373,0.0,0
Parker Inc,0,0,9940.7697,0.0,0
"Parker, Baker and Harris",0,0,16124.7215,0.0,0
"Parker, Griffin and Parks",0,0,,0.0,0
"Parker, Jones and Wilcox",0,0,111061.1837,0.0,0
"Parker, Meyers and Smith",0,0,3179587.727,0.0,0
Parker-Garcia,0,0,,0.0,0
Parker-Johnston,0,0,4826.6728,0.0,0
Parks-Smith,0,0,12323.3163,0.0,0
Parrish-Love,0,0,4848.1887,0.0,0
"Parsons, Anderson and Bell",0,0,16606.27,0.0,0
Patel and Sons,0,0,5776.6728,0.0,0
Patel Inc,0,0,13612.6902,0.0,0
"Patel, Hinton and Wilson",0,0,,0.0,0
Patrick Group,0,0,,0.0,0
