id,product_services,revenue_omu,type,country,related_to_food,related_to_seafood,company_type
Playa de Oro Holdings,,6100.3903,Company,Riodelsol,,,NULL
Playa de Oro Inc,Specialty oil products,62166.6728,Company,Oceanus,0,0,Inc
Playa de Oro Inc United,Activities of transport agencies,228660.7677,Company,Sol y Oceana,0,0,Inc
Playa de Oro Laksa GmbH & Co. KG Investment,,13446.6728,Company,Oceanus,,,Ges.m.b.H
Playa de Oro LLC Worldwide,Seafood and meat products,23134.4976,Company,Lumindoria,1,1,Limited
Playa de Oro Ltd,"Offers dressed crabs, white meat, fine minced crabmeat and blocks, crab cluster meat and blocks, handpicked dressed carbs, brown crabmeat, crab salads, ready to eat crab claws, and other products",28593.2027,Company,Thessalandia,1,0,Limited
Playa de Oro Ltd. Liability Co,,4796.6728,Company,Oceanus,,,Limited
Playa de Oro Marine,,9036.8364,Company,Kondanovia,,,NULL
Playa de Oro NV Marine conservation,,4727.9976,Company,Merigrad,,,N.V.
Playa de Oro SE Seagrass,,14356.6728,Company,Oceanus,,,SE
Playa de Oro ОАО Lock,"International Air & Ocean Freight Forwarders, Customs House Brokers and Global Logistics Providers source: freelance researcher",40166.6728,Company,Oceanus,0,0,ОАО
Playa del Cielo AB,"Offers costume jewelry, ladies and girls accessories, baby products, and seasonal footwear, as well as imports and distributes to department stores, discount stores, drug stores, and supermarkets",28266.6728,Company,Oceanus,0,0,AB
Playa del Cielo Beach Company Solutions,"Hand wheels, instrument cases and covers for industrial or electronic applications, soft touch knobs and handles, plastic components for lighting and lawn and garden",,Company,Oceanus,0,0,Co
Playa del Cielo Ges.m.b.H.,,8430.1812,Company,Riodelsol,,,Ges.m.b.H
Playa del Cielo GmbH,"Seafood (shrimp, crab, lobster, scallops, mussels, octopus, squid, mahi mahi, kingfish, wahoo, tuna, hoki, swordfish, snapper, orange roughy, salmon, pollock, tilapia, milkfish, striped pangasius, eel, seafood mix, frog legs, seaweed salad, tobiko, Asian specialty items, and others)",20766.6728,Company,Oceanus,1,1,Ges.m.b.H
Playa del Cielo GmbH United,,5136.6728,Company,Oceanus,,,Ges.m.b.H
Playa del Cielo Kga,Fish and seafoods (white horse mackerel; squid; galeras; herrera; red mullet; bleak; mussels; barnacle; clams; trays; tuna loins; clean sepia; octopus in brine; fillet of trout; loins sword; Mediterranean shrimp; octopus; sepia; amberjack; dabs; hake; and scorpionfish),133203.2052,Company,Nalakond,1,1,Kga
Playa del Cielo Kga Worldwide,,4926.6728,Company,Oceanus,,,Kga
Playa del Cielo Limited Liability Company,Oil pastels and water colors and other artists' materials,50339.068,Company,Kondanovia,0,0,Limited
Playa del Cielo LLC,,,Company,Sirenareef,,,Limited
Playa del Cielo Ltd. Liability Co Marine ecology,,5486.6728,Company,Oceanus,,,Limited
Playa del Cielo NV Transport,,,Company,Oceanus,,,N.V.
Playa del Cielo S.A. de C.V.,"Alaska Pollock, Arrowtooth Flounder, Atlantic Cod / Pacific Cod, Atlantic Mackerel, Black Cod, Chilean Seabass, Greenland Halibut, Haddock, King Salmon / Coho Salmon, Saithe, and Yellowfin Sole",63467.4268,Company,Marebak,0,0,S.A. de C.V.
Playa del Cielo Sextant LC Family,"Ocean and air container loading, consultation, pier and airport delivery, status reports, marine insurance coverage and placement, pier loading, and inspections; Arranges cargo movement to an international destination and has the expertise to prepare and process the documentation, as well as perform related activities pertaining to international shipments",68966.6728,Company,Oceanus,1,1,Limited
Playa del Cielo ОАО,,4796.6728,Company,Oceanus,,,ОАО
Playa del Cielo ОАО Freight,Farm and ranch supplies,356666.6728,Company,Oceanus,0,0,ОАО
Playa del Mar A/S Hijiki,,7879.7796,Company,Nalakond,,,A/S
Playa del Mar AS,,9596.6728,Company,Oceanus,,,A/S
Playa del Mar CJSC,Corrosion resistant products,11566.6728,Company,Oceanus,0,0,CJSC
Playa del Mar Co,,21566.6728,Company,Oceanus,,,Co
Playa del Mar Company,Operating merchandise warehousing and storage facilities,42649.3504,Company,Marebak,0,0,Co
Playa del Mar Kga Family,Electrical machines and drives,3206034.969,Company,Azurionix,0,0,Kga
Playa del Mar LC,,,Company,Oceanus,,,Limited
Playa del Mar Limited Liability Company,,10036.6728,Company,Oceanus,,,Limited
Playa del Mar LLC Transit,,,Company,Sol y Oceana,,,Limited
Playa del Mar Ltd Cargo,,9956.6728,Company,Oceanus,,,Limited
Playa del Mar Ltd. Corporation,"Dried, frozen, refrigerated, seasonal, canned and bottled products such as beverages, snacks, sauces, rice, noodles and other related grocery items",37866.6728,Company,Oceanus,1,0,Co
Playa del Mar N.V. Seafood,Groceries and other related products,126666.6728,Company,Oceanus,0,0,N.V.
Playa del Mar NV,Mosquito coils and related products,35821.6747,Company,Marebak,0,0,N.V.
Playa del Mar OJSC,,,Company,Oceanus,,,OJSC
Playa del Mar SE Transit,Medical and orthopaedic goods and hospital equipment and supplies,1326666.673,Company,Oceanus,0,0,SE
Playa del Sol &,"Pharmaceutical preparations, as well as other related products",33795.2058,Company,Puerto Sol,0,0,NULL
Playa del Sol AS,Fresh and cooked frozen fish and other related sea food products,134655.2485,Company,Nalakond,1,1,A/S
Playa del Sol Co,"Covers financing casino expansions, hotel expansions, and gaming equipment; offers capital for casino renovation, or facility maintenance and improvement; and provides debt and equity capital for financial restructuring; Offers market assessment, project development, design, construction coordination, equipment installation, and management services",90966.6728,Company,Oceanus,0,0,Co
Playa del Sol Corporation,"High-quality, delicious pet food and treats",16466.6728,Company,Oceanus,1,0,Co
Playa del Sol N.V. Export,,15466.6728,Company,Oceanus,,,N.V.
Playa del Sol Seafoam Ltd. Liability Co Investment,,,Company,Oceanus,,,Limited
Playa del Sol Wave,,,Company,Marebak,,,NULL
Playa del Tesoro A/S,,,Company,Isliandor,,,A/S
Playa del Tesoro Co,"Provides steel castings and forgings for power generation, steel-making, chemical machinery, nuclear power-related machinery and equipment, and die material industries; pressure vessels, clad steel plates and pipes, and steel plates for oil refining, petrochemical, general chemical, and power generation industries; and wind turbine system equipment",1751317.095,Company,Alverossia,0,0,Co
Playa del Tesoro Freight,"Fasteners, quicklon (hook & loop fastener), webbing, plastic parts, snap & button in the fastening field",,Company,Isliandor,0,0,NULL
Playa del Tesoro Kga,,,Company,Marebak,,,Kga
Playa del Tesoro NV,,8402.7409,Company,Marebak,,,N.V.
Playa del Tesoro OJSC,,,Company,Quirinelle,,,OJSC
Playa del Tesoro S.p.A. Transport,Playa del Tesoro S.p.A. Transports for men and women,13406.6728,Company,Oceanus,0,0,S.p.A.
Playa del Tesoro SRL,"Tuna, sword fish, bass, trout, and salmon, as well as offers shellfish, mollusks, crustaceans, sea vegetables, shrimp, lobster, squid, oysters, crabs, and clams, and other related seafood products",,Company,Puerto del Mar,1,1,SRL
Playa del Tesoro Transport,,20866.6728,Company,Oceanus,,,NULL
Playa del Tesoro ОАО Consulting,,,Company,Oceanus,,,ОАО
Plc Ltd. Liability Co,,11842.9948,Company,Marebak,,,PLC
Pollard Group,,,Company Contacts,ZH,,,Group
Pollard Inc,,,Company Contacts,ZH,,,Inc
Pollard LLC,,,Beneficial Owner,ZH,,,Limited
Pollard Ltd,,,Beneficial Owner,ZH,,,Limited
"Pollard, Clark and Walker",,,Beneficial Owner,ZH,,,NULL
"Pollard, Hart and Case",,,Company Contacts,ZH,,,NULL
Pollard-Kelly,,,Company Contacts,ZH,,,NULL
Ponce Group,,,Company Contacts,ZH,,,Group
Ponce LLC,,,Beneficial Owner,ZH,,,Limited
"Ponce, Burnett and Barton",,,Company Contacts,ZH,,,NULL
"Ponce, Dunn and Lucas",,,Company Contacts,ZH,,,NULL
"Ponce, Mitchell and Lynch",,,Beneficial Owner,ZH,,,NULL
"Ponce, Villarreal and Smith",,,Company Contacts,ZH,,,NULL
Ponce-Hansen,,,Beneficial Owner,ZH,,,NULL
Poole PLC,,,Company Contacts,ZH,,,PLC
"Poole, Lopez and Nolan",,,Beneficial Owner,ZH,,,NULL
"Poole, Mcbride and Woods",,,Beneficial Owner,ZH,,,NULL
"Poole, Nash and Campbell",Packaged frozen foods,598288.8792,Company,ZH,1,0,NULL
Poole-Moore,"Management, selling, and buying of real estate properties",6495455.333,Company,ZH,0,0,NULL
Pope Group,,,Company Contacts,ZH,,,Group
Pope Ltd,,,Company Contacts,ZH,,,Limited
"Pope, Booker and West",,,Company Contacts,ZH,,,NULL
"Pope, Lane and Moore",,,Company,ZH,,,NULL
"Pope, West and Gonzalez",,,Beneficial Owner,ZH,,,NULL
Pope-Austin,,,Beneficial Owner,ZH,,,NULL
Pope-Carroll,,,Company Contacts,ZH,,,NULL
Pope-Cohen,,,Beneficial Owner,ZH,,,NULL
Pope-Diaz,,,Company,ZH,,,NULL
Pope-Miller,Chilled seafood products,113870.3972,Company,ZH,1,1,NULL
Pope-Roberts,,,Beneficial Owner,ZH,,,NULL
Porter and Sons,,5088.8634,Company,ZH,,,Sons
Porter Group,"Men's formal, casual, fashion and sports shoes, as well as women's formal and casual shoes",21957.857,Company,ZH,0,0,Group
Porter Group,,,Beneficial Owner,ZH,,,Group
Porter Inc,,,Beneficial Owner,ZH,,,Inc
Porter Inc,,,Company Contacts,ZH,,,Inc
Porter LLC,,,Company Contacts,ZH,,,Limited
Porter LLC,,,Company Contacts,ZH,,,Limited
Porter Ltd,,,Beneficial Owner,ZH,,,Limited
Porter PLC,,,Beneficial Owner,ZH,,,PLC
Porter PLC,,,Beneficial Owner,ZH,,,PLC
"Porter, Alvarez and Garcia",,,Beneficial Owner,ZH,,,NULL
"Porter, Anderson and Taylor",,,Beneficial Owner,ZH,,,NULL
"Porter, Fisher and Combs",,,Beneficial Owner,ZH,,,NULL
"Porter, Johnson and Taylor",,,Beneficial Owner,ZH,,,NULL
"Porter, Johnson and Walker",,,Beneficial Owner,ZH,,,NULL
"Porter, Kelly and Chapman",,,Company Contacts,ZH,,,NULL
"Porter, Mendoza and Whitehead",,,Company Contacts,ZH,,,NULL
"Porter, Price and Morrison",,,Beneficial Owner,ZH,,,NULL
"Porter, Ramos and Brown",,,Company Contacts,ZH,,,NULL
"Porter, Reese and Sanchez",,,Beneficial Owner,ZH,,,NULL
"Porter, Vargas and Young",,,Company,ZH,,,NULL
"Porter, Watkins and Ward",,,Company Contacts,ZH,,,NULL
Porter-Cunningham,,,Company Contacts,ZH,,,NULL
Porter-Escobar,,,Beneficial Owner,ZH,,,NULL
Porter-Gutierrez,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",220546444.2,Company,ZH,0,0,NULL
Porter-Hoffman,,,Beneficial Owner,ZH,,,NULL
Porter-Jones,,,Beneficial Owner,ZH,,,NULL
Porter-Peterson,,,Beneficial Owner,ZH,,,NULL
Porter-Rios,,,Company Contacts,ZH,,,NULL
Portuguese Cuttle Marine ecology,,14656.6728,Company,Oceanus,,,NULL
Portuguese Octopus A/S Industrial,Metals and metal ores,,Company,Utoporiana,0,0,A/S
Portuguese Octopus A/S United,,5570.5887,Company,Marebak,,,A/S
Portuguese Octopus GmbH & Co. KG Transportation,,16666.6728,Company,Oceanus,,,Ges.m.b.H
Portuguese Octopus Ltd. Corporation Solutions,Motor vehicles,81325.1737,Company,Rio Isla,0,0,Co
Portuguese Sardines AB Marine sanctuary,,13043.2353,Company,Marebak,,,AB
Portuguese Sardines AS Solutions,,,Company,Coralmarica,,,A/S
Portuguese Sardines Ges.m.b.H. Holdings,"Vacuum pumps, construction equipments, environmental plant and steel making plant",42628.9603,Company,Kondanovia,0,0,Ges.m.b.H
Portuguese Sardines GmbH & Co. KG,"Offers a wide range of products such as frozen and preserved fresh fruits, vegetables, herbs, salad dressings, juices, and nuts as well as tomato based products, vegetables and sweet corn",51242.7473,Company,Marebak,1,0,Ges.m.b.H
Portuguese Sardines GmbH & Co. KG Line,,8537.9669,Company,Utoparadia,,,Ges.m.b.H
Portuguese Sardines GmbH & Co. KG Logistics,,4956.6728,Company,Coralmarica,,,Ges.m.b.H
Portuguese Sardines Logistics Seabass,"Collagen, gelatin, vegetable proteins, organic inulin fibers, organic erythritol, natural xylitol and other polyols, intensive sweeteners, and nutraceutical ingredients for supplements",10926.6728,Company,Oceanus,1,0,NULL
Portuguese Sardines Ltd Delivery,,,Company,Oceanus,,,Limited
Portuguese Sardines Ltd. Corporation Buoy,"Casting grain-material, sheet-material, sheet-pattern, solder filled wire-material, solder flush sheet-material, solder flush wire-material, solder paste, solder powder, tubing-material, tubing shapes, wire-material, and wire-fancy",,Company,Oceanus,0,0,Co
Portuguese Sea Bass &,,,Company,Alverossia,,,NULL
Portuguese Sea Bass & N.V. Logistics,FOAMGLAS,104482.2492,Company,Jiraputra,0,0,N.V.
Portuguese Sea Bass AS,,15866.6728,Company,Oceanus,,,A/S
Portuguese Sea Bass AS Marine,"Consolidation or forwarding of freight; Distribution management, vendor consolidation, cargo insurance, purchase order management, customized logistics information services, and cargo insurance",4767.516,Company,Marebak,0,0,A/S
Portuguese Sea Bass Canal,,,Company,Coralmarica,,,NULL
Portuguese Sea Bass Company,Processing and preserving fish and fish products,,Company,Faraluna,1,1,Co
Portuguese Sea Bass Corporation Transit,Fish and seafood,5297.9123,Company,Brindisola,1,1,Co
Portuguese Sea Bass GmbH,"Cosmetic, personal care, hand and face care, baby care, and cleaning products",482933.8563,Company,Mango del Oro,0,0,Ges.m.b.H
Portuguese Sea Bass Jetsam,Seafood,49993.84,Company,Puerto Sol,1,1,NULL
Portuguese Sea Bass Limited Liability Company International,,18266.6728,Company,Oceanus,,,Limited
Portuguese Sea Bass Ltd Transport,"Providing textiles, industrial, and nanotechnology products worldwide, specialising in selling functional materials and textiles, and manufacturing and marketing mena€?s and ladiesa€? wear, innerwear, legwear and outerwear",918302.3434,Company,Rio Isla,0,0,Limited
Portuguese Sea Bass Oceanography Incorporated Freight,Consumable merchandise,,Company,Oceanus,0,0,Inc
Portuguese Sea Bass OJSC,,,Company,Coralmarica,,,OJSC
Portuguese Sea Bass OJSC,Seafood products (breaded and battered fish sticks and portions),1081553.673,Company,Oceanus,1,1,OJSC
Portuguese Sea Bass OJSC,"Packaged frozen foods, including frozen bakery products, packaged frozen fish, frozen juices, packaged frozen meats, frozen vegetables, packaged frozen poultry",,Company,Oceanus,1,1,OJSC
Portuguese Tuna AB Transport,Silicon wafers for the semiconductor industry,120666.6728,Company,Oceanus,0,0,AB
Portuguese Tuna AG Barge,,,Company,Vientoro,,,AG
Portuguese Tuna GmbH & Co. KG Marine ecology,"Shellfishes, aquatic plants, aquatic invertebrates and shelf stable fishes",81066.6728,Company,Oceanus,1,1,Ges.m.b.H
Portuguese Tuna OJSC Delivery,Acoustic and technical plastics,23366.6728,Company,Oceanus,0,0,OJSC
Poseidon GmbH & Co. KG,,5706.6728,Company,Oceanus,,,Ges.m.b.H
Poseidon Marine ecology Corporation Holdings,,24380.2883,Company,Riodelsol,,,Co
Poseidon Snapper LC Freight,,23066.6728,Company,Oceanus,,,Limited
Poseidon Wave S.p.A. Shipping,Seafood,27754.695,Company,Zawalinda,1,1,S.p.A.
Potter and Sons,,,Beneficial Owner,ZH,,,Sons
Potter LLC,,,Beneficial Owner,ZH,,,Limited
Potter Ltd,,,Beneficial Owner,ZH,,,Limited
Potter PLC,,,Company,ZH,,,PLC
Potter PLC,,,Beneficial Owner,ZH,,,PLC
"Potter, Brown and Smith",,,Company,ZH,,,NULL
"Potter, Campbell and Parker",,,Company Contacts,ZH,,,NULL
"Potter, Cooper and Curtis",,,Company Contacts,ZH,,,NULL
"Potter, Garza and Berg",,,Company,ZH,,,NULL
"Potter, Gates and Jensen",,,Beneficial Owner,ZH,,,NULL
"Potter, Lane and Ortega",,,Company,ZH,,,NULL
"Potter, Miller and Jensen",,,Beneficial Owner,ZH,,,NULL
"Potter, Mullins and Robinson",,,Beneficial Owner,ZH,,,NULL
"Potter, Reed and Patterson",,,Beneficial Owner,ZH,,,NULL
"Potter, White and Berry",,,Company Contacts,ZH,,,NULL
Potter-Nguyen,,,Beneficial Owner,ZH,,,NULL
Potts Inc,,,Beneficial Owner,ZH,,,Inc
Potts LLC,"Doubleheader two-sided pen, the Gripper rubber cushion ballpoint pen, polypropylene presentation books, and the O'Glue liquid gel glue with sponge tip applicator",12766.6728,Company,ZH,0,0,Limited
"Potts, Cook and Johnson",,,Beneficial Owner,ZH,,,NULL
"Potts, Russell and Anderson",,,Beneficial Owner,ZH,,,NULL
Potts-Christian,,,Company Contacts,ZH,,,NULL
Potts-Hall,,,Company Contacts,ZH,,,NULL
Potts-Jimenez,,5956.6728,Company,ZH,,,NULL
Potts-Yates,,,Beneficial Owner,ZH,,,NULL
Powell and Sons,,,Beneficial Owner,ZH,,,Sons
Powell and Sons,,,Beneficial Owner,ZH,,,Sons
Powell Group,,,Beneficial Owner,ZH,,,Group
Powell Group,,,Beneficial Owner,ZH,,,Group
Powell Inc,,9943.8466,Company,ZH,,,Inc
Powell Inc,,,Beneficial Owner,ZH,,,Inc
Powell Inc,,,Company Contacts,ZH,,,Inc
Powell LLC,,,Beneficial Owner,ZH,,,Limited
Powell LLC,,,Beneficial Owner,ZH,,,Limited
Powell Ltd,,,Beneficial Owner,ZH,,,Limited
Powell PLC,"Toilet soaps, powder and bar detergents, floorcleaners, fabric softeners and sanitary napkins",617281.871,Company,ZH,0,0,PLC
Powell PLC,,,Beneficial Owner,ZH,,,PLC
Powell PLC,,,Company Contacts,ZH,,,PLC
"Powell, Acosta and Jimenez",,,Company Contacts,ZH,,,NULL
"Powell, Alvarez and Colon",,,Company Contacts,ZH,,,NULL
"Powell, Anderson and Stephens",,,Beneficial Owner,ZH,,,NULL
"Powell, Downs and Garcia",,,Company Contacts,ZH,,,NULL
"Powell, Dyer and Pierce",,,Company Contacts,ZH,,,NULL
"Powell, Francis and Long",,,Beneficial Owner,ZH,,,NULL
"Powell, Heath and Obrien",,,Company Contacts,ZH,,,NULL
"Powell, Hoffman and Gonzalez",,,Company Contacts,ZH,,,NULL
"Powell, Jackson and Bryant",,,Company Contacts,ZH,,,NULL
"Powell, Johnson and Sandoval",,,Beneficial Owner,ZH,,,NULL
"Powell, Lewis and Chapman",,,Beneficial Owner,ZH,,,NULL
"Powell, Martin and Reeves",,,Beneficial Owner,ZH,,,NULL
"Powell, Scott and Nunez",,,Beneficial Owner,ZH,,,NULL
"Powell, Shaffer and Pena",,,Company,ZH,,,NULL
"Powell, Singh and Mccarthy",,,Beneficial Owner,ZH,,,NULL
"Powell, Sutton and Gibson",,,Beneficial Owner,ZH,,,NULL
"Powell, Thompson and Brown",,,Company Contacts,ZH,,,NULL
Powell-Alvarez,,,Beneficial Owner,ZH,,,NULL
Powell-Atkins,,,Beneficial Owner,ZH,,,NULL
Powell-Boyd,,,Company Contacts,ZH,,,NULL
Powell-Campbell,,,Company Contacts,ZH,,,NULL
Powell-Edwards,Fish and fish products,11344.2754,Company,ZH,1,1,NULL
Powell-Flores,,,Beneficial Owner,ZH,,,NULL
Powell-Gardner,,,Beneficial Owner,ZH,,,NULL
Powell-Guerrero,,,Company,ZH,,,NULL
Powell-Hill,,,Beneficial Owner,ZH,,,NULL
Powell-Hughes,,,Beneficial Owner,ZH,,,NULL
Powell-Jackson,,,Company Contacts,ZH,,,NULL
Powell-Khan,,,Beneficial Owner,ZH,,,NULL
Powell-Mccall,,,Beneficial Owner,ZH,,,NULL
Powell-Ortega,,,Company,ZH,,,NULL
Powell-Riley,,,Beneficial Owner,ZH,,,NULL
Powell-Rivera,"Seals and gaskets, packing devices, hoses and tubes, coated fabrics, O-rings, and rolls and sleeves, and other related products",111593.4856,Company,ZH,0,0,NULL
Powell-Shaffer,,,Company Contacts,ZH,,,NULL
Powell-Sheppard,,,Beneficial Owner,ZH,,,NULL
Powell-Tate,,,Company Contacts,ZH,,,NULL
Powell-Torres,,,Company Contacts,ZH,,,NULL
Powell-Vargas,,,Company Contacts,ZH,,,NULL
Powell-Williams,,,Company Contacts,ZH,,,NULL
Powers and Sons,,,Beneficial Owner,ZH,,,Sons
Powers Group,,,Beneficial Owner,ZH,,,Group
Powers Ltd,,,Company Contacts,ZH,,,Limited
Powers PLC,,,Company Contacts,ZH,,,PLC
"Powers, Barr and Foster",,,Company,ZH,,,NULL
"Powers, Crawford and Murphy",Seafood products,55830.4492,Company,ZH,1,1,NULL
"Powers, Medina and King",,,Beneficial Owner,ZH,,,NULL
"Powers, Thompson and Whitney",,27266.6728,Company,ZH,,,NULL
"Powers, Turner and Hess",,,Beneficial Owner,ZH,,,NULL
Powers-Baird,,,Company Contacts,ZH,,,NULL
Powers-Baker,,,Company Contacts,ZH,,,NULL
Powers-Edwards,,,Beneficial Owner,ZH,,,NULL
Powers-Henderson,,,Beneficial Owner,ZH,,,NULL
Powers-Keller,,,Beneficial Owner,ZH,,,NULL
Powers-Kramer,,,Company,ZH,,,NULL
Powers-Lang,,,Beneficial Owner,ZH,,,NULL
Powers-Owens,"Seafood products (crustaceans, mollusks, fresh, frozen, or cured fish including shrimp, squid, mackerel, giant squid, shrimps, scallops, croaker, octopus, swordfish, mussels, sardines skewers, lobsters, crab, smoked salmon, mullet roe, tuna, marlin, red prawn, and other related products)",5204.529,Company,ZH,1,1,NULL
Powers-Smith,,,Beneficial Owner,ZH,,,NULL
Powers-Wright,,,Company Contacts,ZH,,,NULL
Pradesh   GmbH & Co. KG Transport,,11327.4404,Company,Marebak,,,Ges.m.b.H
Pradesh   Limited Liability Company Line,Arranging transportation of freight between shippers and carriers,7576.6728,Company,Oceanus,0,0,Limited
